id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,intrusion,load_uniformity
3751,-0.764629989862442,3.588152313604951,-2.3256002739071846,-0.0803291983902454,-3.060161210596561,0.7793835457414389,3.4794914070516825,1.700727492570877,-4.933967906981707,3.8804206997156143,2.6671964023262262,1.8537358194589613,-0.4662069492042064,0.5995794758200645,-4.148982604965568,234.7185,2.9893071702959744
3752,0.4999462701380253,-2.844195021316409,2.701355954632163,2.401664787903428,3.943848824128509,-0.2530579175800085,-2.531028836965561,-1.567304860800505,0.0067468173801898,-3.0588363856077194,-1.3352185674011707,-2.294530346989632,3.837438700720668,-1.1068912036716938,3.1681966967880726,244.6661,3.1469383092717123
3753,0.641372324898839,2.097761249169708,-1.7705800104886291,3.3678692765533924,-4.988669790327549,-1.3068937044590712,0.4481782484799623,-4.855869896709919,3.159020859748125,2.87847894243896,-2.394136246293783,-0.3379363752901554,2.371535170823336,1.1098038125783205,-0.0582283083349466,228.2036,3.305851218930924
3754,-0.5938974861055613,-1.5098599065095186,3.280827179551125,-4.111684514209628,3.323482191190124,2.0699214469641447,-0.7277334108948708,4.9941943399608135,-1.8257917650043964,-3.931996943429112,3.560174750164151,1.1498216353356838,-3.335616262629628,-0.6015478912740946,2.277874536812305,229.577,2.607642956854546
3755,-4.813958695158362,4.413539282977581,-4.384469613432884,1.3802199345082045,1.988485213369131,4.940391788259149,3.0487616173923016,2.197082061320544,-3.822518680244684,-1.1354267504066229,2.4683034792542458,4.015218103304505,4.866709718480706,2.829512720927596,4.475955171510577,246.2525,1.9670809395912463
3756,3.9214545022696257,-3.902658224105835,0.5689392518252134,-1.098722331225872,-0.9482993464916945,-4.216450536623597,-3.4308179561048746,-2.33037143945694,1.2390458025038242,1.8765232060104609,-3.4902227390557528,-4.492784505710006,-0.830710381269455,-3.5693399142473936,-2.879678681492805,251.4161,1.9277603602013107
3757,2.5783473812043667,3.020024849101901,4.402211382985115,-2.347152745351196,-1.882424764335156,-1.031581023707986,4.022503616288304,1.135591734200716,-2.6852243579924107,-3.6495521664619446,0.9873816091567278,-3.5629514418542385,3.126312578096986,-1.753384219482541,-4.652184098958969,243.542,1.818969023438323
3758,-3.647167421877384,-3.682393515482545,-0.5512641835957766,0.1323999278247356,1.0378757026046517,0.6202923599630594,-4.966054819524288,-1.1921171844005585,2.299588415771723,4.392918348312378,-4.96813265606761,3.0859203077852726,-2.259945049881935,2.4971786979585886,2.9768848698586226,246.0007,1.7712338077891912
3759,-1.6148348711431026,0.3173026442527771,1.7919863294810057,-2.8693480044603348,4.897868167608976,2.7107334416359663,1.3886370323598385,-3.491758741438389,4.5984395034611225,0.3828357346355915,-1.0639330465346577,2.084156023338437,0.631250087171793,-4.7223960515111685,0.192953310906887,237.1111,2.160898322806548
3760,2.110842317342758,-1.056460328400135,-3.259487673640251,4.609595527872443,-3.4283172618597746,-3.161108596250415,-2.278591403737664,3.553014677017927,-0.463124830275774,-1.4386234991252422,4.8958345875144005,-1.2724984716624022,-4.764810400083661,4.215666009113193,-2.494709650054574,213.9517,1.690497889163875
3761,2.3780060093849897,0.061657391488552,3.6195568088442087,-0.5159792676568031,1.2989091500639915,0.1215395145118236,-4.061348820105195,-3.150652376934886,-1.337095582857728,0.7292267866432667,4.537126533687115,-3.0004442762583494,4.200263042002916,3.396733719855547,2.049124091863632,232.0141,1.7165987576334398
3762,-1.3964692410081625,-0.7228018343448639,-1.3293018005788326,1.9629641901701689,-0.4641706589609384,-0.8821400254964828,4.926775079220533,3.251726618036628,3.6074435245245695,-2.488378267735243,-0.7152194995433092,3.477552877739072,-0.091021480038762,-2.733715623617172,-0.5995169002562761,237.7776,2.3583401810712115
3763,-3.426369586959481,2.689725523814559,0.0690481998026371,-4.700817046687007,-4.221575502306223,-3.5963468067348003,-1.349644549190998,0.8144738059490919,0.7518753688782454,-2.7359439432621,-4.623558055609465,1.3530201651155949,1.7051266226917503,0.1151458919048309,-2.7974173799157143,255.4613,1.7776219184259496
3764,2.847962873056531,-3.430102663114667,-4.977124547585845,2.778735551983118,2.761840047314763,2.8748610988259315,2.3177239764481783,-0.9105123486369848,-4.271856704726815,4.182521253824234,0.6331176776438951,-2.1647528372704983,-2.595965564250946,-0.7028049044311047,4.870754620060325,238.1855,2.0210541585660904
3765,4.31804247200489,4.74486842751503,-0.0501786731183528,4.026547884568572,4.3270208314061165,2.187623642385006,-0.4090474639087915,1.9514885824173689,2.123087225481868,-0.2525125350803137,-3.1314577627927065,-1.225460534915328,0.2820336166769266,-4.003769643604755,2.580597763881088,243.5848,1.981379423987456
3766,-4.4466970674693584,-4.155750013887882,4.996079886332154,-3.4523944556713104,-2.671648571267724,-1.7787905596196651,0.7667276822030544,-1.968360533937812,-2.821451732888818,1.6964767966419458,2.119685597717762,0.4136503580957651,-4.332586154341698,4.587461333721876,-4.736009351909161,220.6091,1.647552581568422
