id,x0,x1,x2,x3,x4,Intrusion,Mass,Penalized Mass
1,-2.96632252,-3.30013988,-2.4650474,1.58434245,2.6900636,49.79702,3.4189758720000047,3.4189758720000047
2,4.42676993,2.60528613,-3.8461797,1.60682106,3.66236967,44.13255,3.9767794560000014,3.9767794560000014
3,-0.68121534,3.68222312,-4.4807612,-2.72961796,-4.46516922,52.09616,3.2367824640000125,4.678752000000001
4,-3.27933693,-1.0870773,-3.06803627,-0.80924259,2.00649353,50.56472,3.3420729600000114,4.372463999999999
5,-1.52710999,-0.91465942,-2.13866299,4.25762803,2.39843952,46.64405,3.701187648000009,3.701187648000009
6,-2.85787199,1.72345286,-3.66343294,-1.17883653,-2.53832141,51.94449,3.24367027200001,4.6484179999999995
7,-3.37274983,-1.32760232,0.3365776,-3.69926804,1.6794327,50.72087,3.3357467520000044,4.403694
8,3.89600544,-0.83075461,-1.11486666,3.66803823,-1.99489905,46.04713,3.7680560640000054,3.7680560640000054
9,-4.17613892,-3.87610104,-0.38185347,0.82102247,1.29074204,50.68591,3.3383975040000013,4.396702
10,-0.59108976,-3.35380642,-4.75805556,-0.41814277,1.87319774,51.20699,3.2984115840000023,4.5009179999999995
11,-1.93903489,-2.80864444,4.98672155,-4.35794755,-1.49864689,50.41805,3.368841408000006,4.34313
12,4.67808472,-3.03770316,2.76952815,-3.59709936,1.37901788,46.69489,3.7062057600000116,3.7062057600000116
13,4.2293196,2.34576577,-4.74141919,4.11714069,0.33385817,44.98782,3.883018176000008,3.883018176000008
14,3.975745,1.97596019,-3.58178983,3.91508748,-4.94454937,47.17014,3.669427008000006,3.669427008000006
15,2.63641945,-4.24146464,4.70689229,3.77586924,1.10310054,44.31483,3.956290560000006,3.956290560000006
16,4.35003191,-2.63844533,1.707018,-0.97454891,2.5842361,45.47944,3.8287416960000042,3.8287416960000042
17,1.03392657,1.66917574,4.54849433,2.3547287,3.44784538,42.37033,4.175457984,4.175457984
18,-3.86716276,3.82042101,-2.38410505,-3.89942987,4.56218167,48.42518,3.5351389440000105,3.5351389440000105
19,0.00226555,-0.7532176,4.75916329,-2.11677138,-1.29679989,47.34024,3.637210176000008,3.637210176000008
20,4.92595726,4.8262976,-1.50673904,-3.21437008,-4.87972108,47.63453,3.618062208000011,3.618062208000011
21,3.91609877,-0.13084144,-4.11575938,-2.76896188,0.5563067,48.7806,3.501655488000008,3.501655488000008
22,-0.73512599,-2.90146207,0.13285349,2.5081268,-3.19664048,49.5341,3.4304135040000014,3.4304135040000014
23,4.91978016,-1.28673181,0.45231313,-3.97845866,2.01349923,46.70488,3.703123008000006,3.703123008000006
24,3.3400293,0.76291876,-2.94308655,1.86051238,-4.42134682,48.3205,3.5509985280000045,3.5509985280000045
25,-3.3610515,-4.07457941,3.93060889,3.47676318,4.83001242,45.58901,3.818956032000012,3.818956032000012
26,0.81842629,0.63530822,2.34030433,1.62213178,-0.18598106,45.362,3.83746464000001,3.83746464000001
27,2.94820344,2.10438288,-2.7833617,-3.71445717,-3.39975265,49.94226,3.4022177280000063,3.4022177280000063
28,2.88899731,2.17518827,1.03383343,-2.9227669,-1.09185888,46.71447,3.701524608000009,3.701524608000009
29,-4.98122767,-3.69922038,-1.23015263,2.66530315,0.58308593,50.9637,3.3237112320000097,4.452260000000001
30,0.12179704,-0.05135364,-2.14999361,-2.33595307,2.90908859,48.19887,3.546441792000005,3.546441792000005
31,3.70107652,0.13951841,3.17359867,4.68278157,-3.15288804,44.07438,3.980625984000008,3.980625984000008
32,-4.65798799,-3.1979452,3.32666612,2.19122601,-2.36309535,49.84557,3.4084316160000045,3.4084316160000045
33,-0.05955976,2.25946267,-2.59262931,-3.56713685,3.95347132,47.59875,3.6112452480000083,3.6112452480000083
34,2.47998989,0.49791782,-1.03851115,-0.02856554,-0.04644204,46.75393,3.6920620800000026,3.6920620800000026
