id,x0,x1,x2,x3,x4,Intrusion,Mass,Penalized Mass
1,-2.70359428,-3.04938594,-0.69343613,0.67328169,1.56169234,49.56485,3.429584064000013,3.429584064000013
2,2.76550374,-2.83847405,2.84044697,1.92400294,-4.02646549,47.32216,3.6402480000000126,3.6402480000000126
3,4.17076462,-1.60820747,4.5117436,2.14691872,3.06443264,42.67965,4.142261376000003,4.142261376000003
4,0.7813178,2.95170101,-1.14108791,4.93414602,4.71833522,42.65389,4.140479808000003,4.140479808000003
5,2.00328595,-1.75116901,4.93851048,-3.38001876,3.84278376,45.22853,3.8557486080000034,3.8557486080000034
6,1.94887307,-2.57504944,-3.40090297,-1.07510647,-4.84559089,52.8694,3.181775040000001,4.8334
7,-3.7822814,1.83351352,-2.33699472,-3.33919634,1.0742758,50.78971,3.3285306240000008,4.417462
8,-2.50626758,0.67956446,-3.28534859,1.98979014,-2.82509172,50.50487,3.354594048000009,4.360494000000001
9,0.77018179,1.87792046,-0.73590301,-1.27902243,-4.87452133,49.63094,3.428293248000008,3.428293248000008
10,1.41654335,1.8863287,3.87266745,-4.49284424,2.22583911,45.53145,3.823569792000006,3.823569792000006
11,0.47373696,1.56110487,-0.08764772,-2.7869645,-1.76744404,48.74708,3.4988889600000017,3.4988889600000017
12,3.58637651,3.8793186,0.51806446,-1.47229553,1.02685125,44.47329,3.937175424000003,3.937175424000003
13,4.61202508,3.95928725,2.33031892,-0.20612199,3.00321719,42.17978,4.2033047040000024,4.2033047040000024
14,-1.41202878,4.66365836,-2.45033117,4.43890984,-2.88778467,46.60379,3.7131436800000026,3.7131436800000026
15,-3.72663391,4.97036547,3.84771942,1.03740304,4.16434153,43.39163,4.0561862400000095,4.0561862400000095
16,-0.10421003,3.02928134,3.31666876,3.96176656,-1.4406173,43.98726,3.9900781440000004,3.9900781440000004
17,-3.50510783,3.60122664,0.77146212,-4.83539701,2.88168861,48.1262,3.5645996160000024,3.5645996160000024
18,-2.19777605,-3.76363565,-1.32308314,3.57512412,0.26473478,49.2001,3.4627115520000085,3.4627115520000085
19,-1.01064675,-4.71245127,1.54540502,3.93775537,2.25830029,46.72539,3.698714880000009,3.698714880000009
20,-0.3657785,-3.45855492,1.32424211,0.95271978,-0.1711622,48.35473,3.537279936000004,3.537279936000004
21,-2.43461263,4.25463229,3.79815709,-2.70700714,0.66563687,46.07315,3.7660394880000005,3.7660394880000005
22,2.03868827,-0.20135175,1.04374135,2.81366668,-1.71973338,45.89075,3.783241728,3.783241728
23,3.29791544,0.15929887,-2.90175212,2.52901814,4.10114607,44.59447,3.921937920000007,3.921937920000007
24,4.03291298,-0.73105705,2.53000832,-3.56696603,2.98885478,45.38324,3.8384824320000095,3.8384824320000095
25,2.21573878,-2.06210039,-4.60352581,-3.94867713,1.64174801,50.98351,3.319624512000005,4.456222
26,3.88667962,-2.79165752,3.40795956,4.38230867,2.45974201,43.02225,4.101627456000012,4.101627456000012
27,-0.19600676,-4.7211537,0.41656164,-1.05597745,1.72489198,49.39668,3.4459914240000113,3.4459914240000113
28,-4.78843194,4.21182142,-0.9284285,0.20896944,1.15102436,47.67865,3.605254272000008,3.605254272000008
29,-2.56159491,-4.75619823,-1.19935492,4.33520851,-4.21077294,51.98427,3.248954496000003,4.656374
30,-4.43074234,-4.67302439,3.25095722,-0.88299389,-2.79171265,52.57812,3.199929408000013,4.775143999999999
31,1.92479266,3.14908324,-4.32078593,-0.59639968,-1.57166813,48.31927,3.5503920000000133,3.5503920000000133
32,-3.75834022,4.0591496,-4.30083054,-1.00754145,0.93457206,49.56533,3.4355646720000133,3.4355646720000133
33,0.21640105,-2.5679878,4.86108281,2.85351073,3.35726865,44.00132,3.988236096000006,3.988236096000006
34,3.82801667,-3.75681663,-0.66145771,-1.10304304,1.54053172,47.70015,3.6049207680000084,3.6049207680000084
35,-3.3529423,3.28545814,1.46770097,3.6529476,3.52257873,44.02409,3.981991104000007,3.981991104000007
36,3.64479803,-0.30911881,2.75102874,2.3563553,3.61873555,42.73256,4.132589760000013,4.132589760000013
37,-3.39180509,-3.56223872,4.96037362,-4.54684314,-0.06853387,51.03184,3.3260094720000133,4.465888000000001
38,-2.18878484,2.14394846,2.90874237,3.63373603,2.18520156,43.97331,3.9866186880000014,3.9866186880000014
39,-4.59058262,0.6866558,0.27146211,-0.92377284,-3.15389865,51.42804,3.27844281600001,4.545128000000002
40,1.766409,-2.88345247,-4.56311993,-1.37462091,3.31802693,49.34879,3.450091968000002,3.450091968000002
41,-4.48080233,-4.21406973,2.72799089,4.03453511,-3.65758547,50.37411,3.370033728000002,4.334342000000001
42,1.37578248,-3.8047892,-0.61333885,0.17980888,-4.58267068,51.34293,3.2898873600000074,4.528105999999999
43,-1.24521283,-1.72391913,-2.60084455,0.74823244,1.41853312,49.13427,3.4645017600000023,3.4645017600000023
44,-4.50431964,-1.02112497,-0.30697521,-4.02891843,0.30585728,52.57901,3.198723264000003,4.775321999999999
45,-2.53870224,0.7745137,1.4780707,-2.88833717,3.48378756,47.41975,3.6248843520000076,3.6248843520000076
46,1.1699812,-2.50468616,-3.89618591,-0.52419129,-3.210005,52.2085,3.2242285440000074,4.701220000000001
47,2.25569181,2.19963833,1.82198895,-4.42556408,-2.18983725,47.80196,3.5969149440000097,3.5969149440000097
48,0.941535,-0.00932261,3.55854223,-0.06299403,-0.81488797,46.0361,3.76759641600001,3.76759641600001
49,-3.47357405,0.99302043,-2.11459251,-2.00044753,0.63769249,50.42397,3.354139584000007,4.344313999999999
50,-0.68881865,2.38080818,-3.0009079,0.57048875,-0.13845474,47.98606,3.573638784000008,3.573638784000008
51,0.39326448,0.94960594,-4.1980357,2.27592768,-4.50091843,50.16026,3.392057088,4.291572
52,3.0744974,0.64594256,-3.51808584,3.4763006,4.13391486,44.36196,3.949024320000008,3.949024320000008
53,-4.17368558,-0.12143898,-2.89336986,-1.20275717,-1.83781323,52.9474,3.169625472000004,4.849
54,-1.47279438,0.05221665,-4.39217716,-1.3893437,-4.0637325,53.67794,3.124835712000007,4.995108
55,0.45232675,-3.2171549,-2.41583235,-2.18145521,4.40383509,48.956,3.4837223040000005,3.4837223040000005
56,-4.00194058,1.18740357,1.09906555,4.02602663,1.19304009,46.06789,3.76287552,3.76287552
57,4.47016829,-4.68611757,-2.8068563,1.76765043,-1.98368239,49.14258,3.471602112000011,3.471602112000011
58,2.36415265,-0.8279796,-1.10866992,1.89171621,4.63485,44.66205,3.9119362560000037,3.9119362560000037
59,-0.93597115,1.29060356,0.03896806,1.88696953,0.9777195,46.14701,3.752277696000006,3.752277696000006
60,1.67457085,2.26662762,0.46662509,2.89138128,-2.94313336,45.71497,3.7997043840000133,3.7997043840000133
61,4.59728235,-0.3693784,4.49169258,-4.05250345,0.110926,45.59617,3.8179296000000056,3.8179296000000056
62,1.13597878,1.58841688,-0.93858839,-0.1827403,-2.15760922,47.83179,3.5875612800000125,3.5875612800000125
63,-3.86038883,-2.13217329,-1.25373795,1.46986392,-1.70483369,51.251,3.288330432000011,4.509720000000001
64,-1.99887946,-2.79588623,2.6413384,4.61873834,4.4654204,44.69662,3.9109271040000113,3.9109271040000113
65,-2.44238034,-3.61307117,-1.83366347,-2.5505867,-2.75063153,55.73781,3.0416947200000015,5.407082
66,-3.61866571,2.73968276,-3.05734644,0.8048149,4.2651179,47.10927,3.66048979200001,3.66048979200001
67,0.19730565,0.4042961,-0.89487973,2.34659077,-4.56815749,48.77424,3.5028789120000043,3.5028789120000043
68,-4.09368291,2.78024747,-3.5304154,-1.38159145,-0.1093162,50.73271,3.3378583680000045,4.406061999999999
69,-3.99111696,3.54571343,-0.34319124,-0.41398198,-2.36193154,49.24636,3.4575327360000103,3.4575327360000103
70,-3.24646309,0.93282526,1.38730148,2.42803005,-3.16497745,48.31813,3.5396680320000096,3.5396680320000096
71,-0.12862754,-0.17107822,2.30255228,1.40012632,-4.43564364,48.0559,3.5669082240000067,3.5669082240000067
72,-2.96095155,4.33786545,1.59367603,4.17056119,0.75221922,44.29562,3.9525131520000008,3.9525131520000008
73,-0.85042953,-4.48183703,-2.07179483,-2.71587582,-0.90049929,53.57494,3.1354369920000016,4.974507999999998
74,1.21195221,2.60869626,-0.81907084,4.85802914,1.83225581,43.60027,4.030207488000009,4.030207488000009
75,2.12542629,4.22838834,4.09865417,1.32699167,4.67595149,41.23632,4.32239500800001,4.32239500800001
76,2.55407706,-2.64609566,4.41243455,0.5579326,-2.82173753,46.72296,3.7003668480000003,3.7003668480000003
77,-2.50005893,-3.52262071,3.17405958,-3.99442778,-2.22441224,52.29738,3.219804864000003,4.718995999999999
78,-2.51978914,1.39417346,2.87065339,0.23448528,3.892022,45.09173,3.8651696640000095,3.8651696640000095
79,4.29916591,-0.05296957,-4.25805919,4.78102581,4.15604364,43.94273,3.9970903680000003,3.9970903680000003
80,1.24537854,3.34182883,3.78381546,-3.82564557,2.87464799,44.50853,3.932064000000013,3.932064000000013
81,1.32747026,3.43773771,3.68096531,-0.00981298,1.93769917,43.36536,4.059678528000002,4.059678528000002
82,-2.03608867,4.30316207,4.06066362,1.04571317,-2.65511065,45.6031,3.8153531520000032,3.8153531520000032
83,4.10417933,2.35795076,0.30751427,-2.04989724,-3.27877528,46.98641,3.673771200000009,3.673771200000009
84,4.27871152,2.75411128,3.72875245,4.8072719,-3.32909124,42.73025,4.1402793600000125,4.1402793600000125
85,2.96584332,0.88702909,-2.78448118,-3.87483152,1.73526938,48.09315,3.5652458880000015,3.5652458880000015
86,-4.65132525,2.34425022,3.51620804,-1.97579019,-3.84661659,49.80391,3.41222630400001,3.41222630400001
87,4.82453315,1.8699593,-2.4202255,-1.54049411,1.92056355,45.63262,3.8125866240000112,3.8125866240000112
88,-3.03426986,4.76114586,-2.49096445,4.56768426,-4.06506613,47.8402,3.6002240640000127,3.6002240640000127
89,0.07471985,-4.46749638,-2.91030665,-1.63866922,-4.32047944,55.32063,3.0385912320000097,5.323646000000001
90,-4.26980123,3.65608861,-2.81484837,-4.12425902,4.0604589,49.27679,3.4606500480000024,3.4606500480000024
91,-4.76489694,3.80177968,-0.5105801,-1.15318992,-2.84709721,50.27161,3.375043200000011,4.313842
92,3.82068514,-3.16183594,-4.94280719,2.02428392,4.96141119,46.49131,3.7282343040000026,3.7282343040000026
93,0.24378232,-3.62261356,2.86293343,-4.13257618,3.08814811,48.41982,3.5441159040000003,3.5441159040000003
94,1.50910504,-4.4375309,4.05503183,-1.69327937,-3.86627615,49.72428,3.4200178560000043,3.4200178560000043
95,-1.45247352,-4.06283763,3.35067343,2.56408151,3.61366575,45.88881,3.784886784000005,3.784886784000005
96,-4.42284672,4.87545,0.8953975,1.40944011,3.85230819,44.82679,3.897061632000001,3.897061632000001
97,4.78314288,-4.73557366,3.57457528,3.50574984,1.68170015,44.01402,3.9920964480000127,3.9920964480000127
98,0.50805776,-3.06568869,-3.41133352,-2.06537371,-2.57621852,53.23147,3.1531455360000042,4.905814000000001
99,-1.82720291,-4.86631253,2.17315735,2.01849673,2.31940511,47.71662,3.603636864000004,3.603636864000004
100,-1.21454467,-3.27303847,1.76402481,-0.30590372,2.80574529,47.70757,3.601855296000003,3.601855296000003
101,-3.63885108,-1.15624247,-3.91143193,3.68435355,3.54438844,48.27814,3.547680768000008,3.547680768000008
102,-0.43468021,2.96029903,2.59157498,-0.70619222,3.39590545,44.33447,3.94877721600001,3.94877721600001
103,-1.72195245,3.73219642,-4.38863173,-3.18760855,0.74827749,49.90779,3.403394496000009,3.403394496000009
104,-2.41512356,3.67681975,3.59918404,-4.3264754,1.86480506,46.56929,3.715165440000001,3.715165440000001
105,-3.34014973,0.8140847,-1.75649775,-2.39144028,-3.89552321,53.21987,3.1549167360000046,4.903494
106,-2.74436494,0.32815309,2.46858871,2.24414597,3.54150797,45.09377,3.8637250560000087,3.8637250560000087
107,0.34951954,3.60889517,4.9819258,3.82407182,-2.69667202,43.50927,4.046445504000004,4.046445504000004
108,2.15028909,1.03844586,1.25500863,3.0804622,-0.11678594,44.48566,3.931519680000009,3.931519680000009
109,-2.35955502,-1.31724062,4.29422667,-4.66609581,1.22276865,48.98872,3.4894419840000026,3.4894419840000026
110,-4.56648644,2.57435473,3.05030708,-0.54916509,1.92941651,46.54885,3.716860608,3.716860608
111,-2.28556376,2.09813432,-2.13004858,-2.99008823,-4.99531319,53.12406,3.16643558400001,4.884331999999999
112,-1.93813135,-4.40556617,0.0956156,3.18235408,0.32300739,48.83368,3.493034496000011,3.493034496000011
113,2.673201,-3.57973134,0.3911074,-0.82136525,-0.65804891,48.53027,3.525344640000011,3.525344640000011
114,4.39607445,-2.5193126,4.35011387,-2.8832646,1.08309032,45.73094,3.802752576000004,3.802752576000004
115,3.86371662,1.20199722,-3.26094303,4.14105049,4.66581432,43.29768,4.069941120000004,4.069941120000004
116,3.04990017,-3.35057715,4.6982903,-3.2036246,1.87695026,46.31875,3.7441854720000056,3.7441854720000056
117,0.92893054,-3.90276815,1.17003405,3.37137795,0.56936813,46.67636,3.7038349440000062,3.7038349440000062
118,1.71989559,-1.05909825,-3.59758706,-2.241355,-2.54762092,51.41735,3.2777654400000107,4.54299
119,3.73958724,1.96329743,3.09075201,0.33494815,1.09689063,43.41813,4.053260736,4.053260736
120,-3.25116885,-4.66066284,-0.7563619,-1.12010795,0.22059609,52.6637,3.1981944960000064,4.792260000000001
121,-1.96318096,-3.43922931,3.35868057,4.9936052,-2.98934473,47.61929,3.609812736000001,3.609812736000001
122,1.3875698,3.74225309,0.88491515,3.99490829,1.55881147,42.90853,4.111276608000009,4.111276608000009
123,0.03051466,-3.28839865,2.43576977,-1.49358303,2.91690411,47.37674,3.6374918400000067,3.6374918400000067
124,4.49963343,-4.66659396,4.33151629,3.73660839,-4.14753174,46.06015,3.7736772480000127,3.7736772480000127
125,3.47650626,-0.57514417,-1.84621389,-1.40661926,-2.56596216,48.91314,3.4854883200000075,3.4854883200000075
126,-4.95848539,4.75248932,3.50154303,-2.5200102,-4.11009114,49.24061,3.4674687360000123,3.4674687360000123
127,1.27551353,-3.84401495,3.88832362,4.09510587,3.57347783,43.91568,3.9998206080000127,3.9998206080000127
