id,x0,x1,x2,x3,x4,Intrusion,Mass,Penalized Mass
1,-1.46041092,3.52790252,0.79629665,4.82215777,-1.59304658,45.02132,3.874734144000011,3.874734144000011
2,-4.95473673,4.9871403,3.72349182,-0.81814901,-1.45108889,47.00582,3.6757445760000063,3.6757445760000063
3,0.36919289,3.90013245,0.6946562,4.25748669,-3.5532687,45.2022,3.856384512000002,3.856384512000002
4,2.00749015,-3.14907778,-1.78252796,1.1466726,1.49154077,47.69044,3.5991699840000058,3.5991699840000058
5,1.56007888,-0.98967047,1.62661929,-2.40667903,-0.693708,47.9617,3.572493120000006,3.572493120000006
6,-1.78922923,2.47535508,-3.75365377,1.4396041,-4.13520405,50.49034,3.3625532160000136,4.357588
7,-0.79724652,3.56588307,-0.02453777,3.83099408,4.14709895,43.20451,4.074719040000008,4.074719040000008
8,4.39648154,3.47883639,-1.29687845,3.75980996,-0.76401345,43.69307,4.025127168000006,4.025127168000006
9,-2.41921575,4.06959761,-0.45943276,-1.89476956,-4.69437569,50.23809,3.378319488000006,4.307138
10,3.28650099,-1.6632862,2.29825546,-0.18608391,-3.67674494,47.57963,3.6140532480000016,3.6140532480000016
11,1.98599664,-1.24045953,0.93419358,-0.78507711,0.71352748,46.8738,3.680994240000013,3.680994240000013
12,4.31091829,1.85444848,-0.44224656,-3.67493788,-3.01451885,48.04431,3.5697749760000006,3.5697749760000006
13,3.72664352,3.17672835,-0.37928103,-1.43913539,-3.76169817,47.04089,3.6686856960000123,3.6686856960000123
14,-3.79801332,0.61122602,-2.92103427,1.06416284,1.8498824,49.06707,3.4735495680000006,3.4735495680000006
15,-0.16962864,-2.4588963,3.96237597,1.17778098,0.50200887,46.28409,3.741709248000005,3.741709248000005
16,-2.62005634,-2.59079514,4.1767453,4.274,-4.75300356,48.33887,3.546154944000013,3.546154944000013
17,-1.70999221,1.12494695,-3.9661252,2.10762593,1.99695025,47.77497,3.5922286080000005,3.5922286080000005
18,0.54219893,-4.70034574,-0.30838033,4.91906072,0.69368677,47.09766,3.661035840000007,3.661035840000007
19,-2.76706893,2.3925903,4.39388638,-1.31011915,0.2382605,46.31506,3.7388545920000045,3.7388545920000045
20,3.62197776,-2.66708976,-4.143905,-2.36503508,-0.37294939,50.49808,3.3554718720000127,4.359136
21,0.35144803,-0.57363148,-4.25189359,-3.48245504,-3.70852917,54.03187,3.1075902720000133,5.065893999999998
22,-0.78876136,1.14115773,0.59459395,-3.86701946,1.34862671,48.27864,3.5436372480000116,3.5436372480000116
23,0.21728118,0.42662915,2.62781675,-0.72432665,1.31041086,45.92478,3.778176960000004,3.778176960000004
24,-1.1038955,3.1258439,4.53926095,-4.36033544,0.9260121,46.26979,3.7466029440000046,3.7466029440000046
25,-2.17813137,-3.77664943,-3.89645355,-0.93173565,-2.34424494,55.07928,3.044426688000007,5.275376
26,1.0463175,4.76921031,4.60760419,-1.24607435,-4.54170023,45.66502,3.811765824000002,3.811765824000002
27,-3.17466174,3.84027437,2.59447877,0.98488477,-0.83934331,46.11684,3.758641920000014,3.758641920000014
28,-2.27918279,-1.73851118,-3.34289931,0.45650371,-2.20998837,52.26282,3.217791744000012,4.712084
29,-2.36218287,-4.79057287,-3.82251116,-3.55902206,2.745181,54.54685,3.1022300160000045,5.168890000000001
30,-0.27568204,3.94523552,-3.50125011,-3.81082177,-3.6880018,51.2827,3.294841536000001,4.516060000000001
31,0.20307728,-0.03464073,1.95700378,0.82075764,-2.48062688,47.37288,3.631632192000009,3.631632192000009
32,2.21424723,-0.86708904,1.54775989,0.54943161,-3.57057086,47.63762,3.606068160000003,3.606068160000003
33,-1.63665751,-4.03201655,-0.24671849,4.4805357,-0.9515125,48.67536,3.5084292480000028,3.5084292480000028
34,0.63123166,-0.31027108,-4.67553433,-3.3151755,2.58079337,50.04723,3.391678656000013,4.268966
35,3.71020688,-4.9270169,2.1207437,0.6847499,-0.42222755,47.14833,3.6619119360000036,3.6619119360000036
36,-0.92740519,-1.90543728,3.61716397,-2.37721627,3.59734216,46.7095,3.6981135360000112,3.6981135360000112
37,0.5644075,-0.42286179,3.32915559,-4.92170092,4.97989011,46.13806,3.763965888000001,3.763965888000001
38,-4.39498736,3.80212784,-2.61215999,-4.1996441,3.30256372,49.58015,3.4343084160000092,3.4343084160000092
39,3.6903692,-1.18706948,-3.12905677,-2.32184219,0.88527707,48.51397,3.5224277760000087,3.5224277760000087
40,4.8891518,2.30609452,3.25169278,1.2571629,1.67880524,42.27697,4.18966041600001,4.18966041600001
41,-2.13904801,-3.00612865,0.40511482,-2.28873846,3.47097099,49.25466,3.457823040000002,3.457823040000002
42,2.81482226,-4.76633657,2.07698689,-4.64156731,2.26346246,48.83145,3.514209408000013,3.514209408000013
43,-3.24183843,0.76976723,4.36906231,-2.37096176,-1.19415487,48.3245,3.5394572160000055,3.5394572160000055
44,-2.6748223,-3.46414367,1.86314765,0.97296221,-1.41784923,49.83606,3.4075848960000017,3.4075848960000017
45,3.31937277,3.88741381,3.03463629,0.92596912,4.05815283,41.64321,4.2692624640000005,4.2692624640000005
46,-0.9964081,-0.39226623,-4.48312881,4.24425453,4.92630307,46.1711,3.7540264320000127,3.7540264320000127
47,4.23989736,1.63021345,-0.67559019,3.12959026,-2.60792794,45.19712,3.858458112000002,3.858458112000002
48,2.87501682,2.01650725,-0.32038213,-3.84736672,1.75725277,46.52969,3.7186992000000085,3.7186992000000085
49,-0.44993447,-4.88563695,-1.81157016,0.25151543,-2.55782136,52.54177,3.2031313920000137,4.767874
50,0.67597987,4.71017031,-0.59797709,-3.63525104,0.30996683,46.95243,3.674716416000007,3.674716416000007
