id,x0,x1,x2,x3,x4,Intrusion,Mass,Penalized Mass
1,-0.40202987,-4.82944886,-3.75727373,-4.15718364,-4.41241803,59.63638,2.852998848000013,6.186796
2,0.79510958,-1.01531528,3.72889752,2.8257733,-0.39217649,45.07744,3.8682264960000072,3.8682264960000072
3,-1.748713,-0.81079693,1.80608765,4.34255613,-3.14791931,47.36642,3.630579840000009,3.630579840000009
4,1.78500642,-3.95896316,-2.76803235,1.24738826,-2.26517148,50.48915,3.3540583680000124,4.357350000000001
5,-4.46739617,1.74876982,2.3587415,-2.41283782,-3.8384599,50.81877,3.3259178880000047,4.423274000000001
6,-2.74703327,0.4150696,-1.31609232,3.09696659,-2.45581168,48.94605,3.4816227840000074,3.4816227840000074
7,1.03500685,1.3260054,1.34075068,4.07950188,-1.8688397,45.1009,3.86693740800001,3.86693740800001
8,3.82993124,3.72299664,2.10984341,4.77210155,4.96644178,40.29705,4.449657024000006,4.449657024000006
9,-4.10267183,4.85524703,0.61705336,3.3760551,-2.55081839,46.65461,3.706337088,3.706337088
10,3.10621315,3.42924532,-4.55891137,4.60302656,-4.55027055,46.85585,3.6991848960000047,3.6991848960000047
11,4.96450922,3.50700165,4.41063681,-3.49793117,-4.90384825,45.76473,3.8050732800000016,3.8050732800000016
12,-1.09641166,-4.08485566,3.86105834,0.49082008,2.27792276,46.97629,3.6740977920000084,3.6740977920000084
13,1.83162962,-0.4854381,-1.43455267,-4.75465536,2.98539202,48.46749,3.5312716800000032,3.5312716800000032
14,3.60240498,-1.33076541,-0.91480447,2.47453602,3.8690097,44.38378,3.9441755520000092,3.9441755520000092
15,3.45018151,-1.73311694,-1.49690757,0.16623256,-4.64218239,49.64175,3.427669440000003,3.427669440000003
16,-2.37178805,-3.00835132,1.69779629,-1.53153025,-1.49642613,50.8359,3.32163417600001,4.4267
17,0.42181932,-2.19310511,0.74592252,-1.77736056,-2.96775652,50.29309,3.3622335360000006,4.318137999999999
18,3.56378716,-2.85353266,-1.25301946,-3.78947296,2.84591622,48.31255,3.547312704000008,3.547312704000008
19,2.25640978,2.47239258,1.06813628,-1.89599492,-2.46162706,46.99755,3.6736968960000005,3.6736968960000005
20,3.38057351,3.80845981,0.30599094,2.86986769,-0.95152539,43.73978,4.018177152000008,4.018177152000008
21,4.64883553,-4.22622532,-1.69847873,-4.31556149,0.35383929,50.19387,3.3852556800000047,4.298293999999999
22,-3.36406092,-4.67536466,-0.06548102,4.81251302,-4.46934,51.60934,3.2762136960000077,4.5813880000000005
23,0.87747749,3.17818447,-2.36662146,2.51121926,-1.20328898,46.32002,3.740988672000012,3.740988672000012
24,0.74778034,3.99576395,-3.49579815,-3.65367796,-0.42741406,48.94414,3.48912057600001,3.48912057600001
25,3.62576186,-2.85910689,1.66010038,-4.71643239,2.23169193,47.74162,3.609014400000013,3.609014400000013
26,-2.13616395,-2.59517187,-0.82639845,3.19607724,3.12839931,47.21302,3.644644032000002,3.644644032000002
27,-1.5050503,1.8594062,4.1349331,0.36210173,-0.55441684,45.75047,3.7971504000000045,3.7971504000000045
28,-1.37049764,-4.3190362,-1.44880011,3.21538137,-2.61234818,50.84057,3.3291959040000068,4.427633999999999
29,3.54970212,-3.98072647,-0.42465053,3.84986117,4.04800755,44.6739,3.9157447680000095,3.9157447680000095
30,-3.86013566,0.36824634,4.67007171,-0.55581637,-2.85324792,48.59407,3.5151477120000107,3.5151477120000107
31,3.98546518,1.28165759,-3.00065201,1.05039152,-0.40618052,46.35942,3.7372613760000006,3.7372613760000006
32,-3.68687537,2.75040534,0.08069168,-3.67032706,-4.97097786,52.5541,3.2012461440000113,4.770340000000001
33,1.97888783,-3.59630712,-4.47223175,-1.42807325,1.07198903,50.7414,3.333063168,4.407800000000001
34,-3.60088178,-4.04963672,1.93409475,1.44263694,4.94462712,47.3434,3.6405002880000037,3.6405002880000037
35,4.14069519,-3.36558524,-1.85630115,1.08242708,4.92937308,45.51329,3.824520192000011,3.824520192000011
36,-1.10719561,-3.28523873,1.53537108,-0.85374244,-2.65828109,50.62032,3.33637401600001,4.383583999999999
37,2.86294112,-4.26028046,-3.70914984,1.91095549,-2.44297424,50.36866,3.367937664000009,4.333252
38,2.24695356,0.76400714,-0.80493489,2.28962013,-0.37235474,45.81778,3.789647424000009,3.789647424000009
