id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,load_uniformity
1,0.646555921324485,0.6220004320308355,0.39719688027176575,0.3732726016265146,0.5333486139086046,0.7604244337900772,0.6587631324971523,0.4497208648513711,0.7672797971002335,0.10254944481481092,0.9506934374846238,0.9598961281978089,0.7286643284314858,0.4356109636613151,0.5906388978020213,0.2368846032378042
2,0.2727854058665554,0.45307329143553293,0.8930189252104518,0.625781551274222,0.36357785996407255,0.15997894095652068,0.3069003829766944,0.5596930554257421,0.27304025467876153,0.7830972679572378,0.4156016381846861,0.12262856886783252,0.17207642060358821,0.5127502073826692,0.32545451397806807,0.14631469283372867
3,0.19474521602150838,0.8544147246392917,0.22055559515107864,0.1644700127546088,0.22988771986489445,0.38478467111352804,0.9307147640894056,0.7841625354451651,0.0408217443302179,0.6920864031410693,0.055431742701243146,0.3910311429579803,0.9787857348145891,0.2319827329434814,0.10516220058633241,0.07470961879531939
4,0.8186509734324892,0.21295382030862064,0.7261793997315904,0.917717329262313,0.9388399584454683,0.5317132596964045,0.045231571490777486,0.20550039576865636,0.5430196885165447,0.38974930655758205,0.5899745408459754,0.5546220156412981,0.4231728403759921,0.8419395750445452,0.8737264554805115,0.06766552047936678
5,0.9656851251460579,0.907642488143842,0.7804036083766079,0.792733639596465,0.7826261992471119,0.9759363499521111,0.7703595546820714,0.9286877547360965,0.18701186979998147,0.9424285894191183,0.15659563077316585,0.6491492810800579,0.8399325998335413,0.6283788633568592,0.8800800422128905,0.06876446702772948
6,0.09259150811781793,0.042029612727807246,0.2747864914543096,0.039425180994418864,0.07116033067347029,0.07767456829178111,0.13657566626336184,0.06893838175288144,0.6812513973041957,0.13866085533457598,0.6915630166865411,0.2964502829334992,0.25310511640689803,0.29660000812137344,0.1467717242620227,0.0713259532964698
7,0.38953713169224297,0.6364011268821738,0.6041286491964694,0.7501510402169359,0.45939217468248145,0.34953066558758367,0.5019241102243277,0.33554163828600386,0.8793143846717509,0.35156132939015466,0.8323325576248971,0.21670506192822858,0.5898229042688506,0.9574459499205568,0.4258483153951904,0.28178583580566147
8,0.512161930389292,0.30554258955087205,0.108313280729504,0.49770321773857884,0.6268936481130591,0.7001748087196432,0.39961539408314894,0.6659395961198117,0.3771164255681664,0.5348316520546064,0.297910347061687,0.865842430509706,0.0020122815789061633,0.0928491974026524,0.6636114680624005,0.7014183671429943
9,0.6241512071068619,0.8013870308930532,0.548081487838206,0.07827339165763277,0.26762466148990943,0.5789031125700677,0.8214577264708813,0.9939915912845915,0.18866144253857944,0.4410040123164032,0.32575891621728037,0.9359058641216467,0.36805553929571655,0.9067566769580644,0.02347496723106562,0.4947462382814521
10,0.4966396791344849,0.12486652670944964,0.050803587994818246,0.8312761826973203,0.570443109860612,0.4940029450825729,0.20318364183503693,0.007977050244446202,0.6952434046897001,0.633008555346819,0.7897852455047069,0.02119953208959033,0.7837885930795658,0.041670501144737124,0.7606391922079535,0.368588687836901
11,0.04335218840018995,0.5378395105925269,0.81647337176369,0.38097617996222227,0.9646441053467074,0.20663028912416126,0.5916104835202216,0.2717401507480123,0.9948563850146316,0.8578794186073765,0.680356699455986,0.49215397825388446,0.11793801473523435,0.7030663641476087,0.5403603036968387,0.12991108375982716
12,0.9213344357530747,0.3961345889839419,0.3132962768644263,0.6332406004106651,0.13736059578337337,0.8701888206762416,0.4423423966533741,0.7263771704616322,0.49620230391899595,0.03560621206094999,0.21578519481839428,0.5784292750888349,0.5326884035140537,0.37079760737236583,0.3065759535260557,0.14734004640597337
13,0.8045291394758992,0.7048604921235526,0.18082025489010886,0.5077019323889609,0.042044948544782045,0.6843125780719239,0.749027412498223,0.3769871361720592,0.8594812415837997,0.6086236512266868,0.5306547798729714,0.7346887869072193,0.19812807534316348,0.15729523402087392,0.43732063240127683,0.1862980963704255
14,0.17769287726732785,0.34684098029581883,0.6840040262610932,0.2554986503036122,0.8706156736335599,0.27151749180970014,0.3500226990897912,0.613163097646478,0.35289929434993683,0.285581527563652,0.06675295363941292,0.33584110687284624,0.6438253772605983,0.7677419776616947,0.7063613977078631,0.09260719961246047
15,0.34953695731756246,0.9450145590608647,0.44908970824634264,0.9571844905272864,0.7271391886873467,0.06223622688761829,0.9812359851777335,0.8564338443898839,0.08169827508653231,0.18895213016603885,0.45826384401249104,0.1770082752601359,0.44824153696664537,0.48630023849194937,0.9853938102057773,0.142469059154435
16,0.7262360765237657,0.11440003900747707,0.9463742957479437,0.20412057604949652,0.42585422155287184,0.8975068951417681,0.11144710153366522,0.1534712456766807,0.5803523710994256,0.8843408931029263,0.9227146714012548,0.7801201588075116,0.8949143340002861,0.5639289055087264,0.22080787587965447,0.27972161865265444
17,0.7004501066009677,0.9742754188801288,0.008465665463452173,0.6921274762612339,0.8992951617115205,0.2872461116414389,0.2549310752497464,0.8242267662107392,0.740163659994539,0.1709675145995233,0.8954857145359821,0.6715118658553615,0.03546899842952921,0.6777445773773454,0.7994050284185782,0.24586969371384423
18,0.32667950168189375,0.07730344307149313,0.5120963017935253,0.43986317521272517,0.1899290227040705,0.6410144249388746,0.6539534168619344,0.18171904525136573,0.23761533925802805,0.9726625570381408,0.48643394891766245,0.25653065056366947,0.6224993897098928,0.2548622688122871,0.030898154755482275,0.231088431969239
19,0.15459199413039468,0.7422324340772628,0.37078434983757236,0.772788565301148,0.3407608113407231,0.9127428534688584,0.014923298637025604,0.41113605061616254,0.4511292791128158,0.5025251866329398,0.0944161393767527,0.22772989890021095,0.285590345063559,0.9753997391489138,0.2511608893264815,0.1103295064735268
20,0.7784979006432826,0.31730429598624826,0.8685842897353437,0.01978565486152647,0.5100869976663704,0.011601736859863742,0.8846650374323871,0.5830040446683578,0.9459941529794393,0.32132767490258585,0.504024561496496,0.8137293574611558,0.8735957497332232,0.08238373554013427,0.5162878881834726,0.11343763204908569
21,0.8806438869319533,0.5004943481510485,0.6266369482573022,0.14526384868226963,0.6658664440793916,0.4480161471152639,0.1746542332442908,0.2982908086787583,0.33929329991106816,0.7528674306911975,0.24300461706016827,0.9709972432120594,0.3975724097061638,0.3821370112497144,0.7302846246355279,0.05220260343230126
22,0.00755041900562052,0.425636838219995,0.12882841899756006,0.8983278825599935,0.49795107022193763,0.5978092122580745,0.7929758212306025,0.6881307143603623,0.8418416355648368,0.07023916217161573,0.6521808259541523,0.07046953202220772,0.9539043525030431,0.5581848949555328,0.49257885693528,0.05703326372087385
23,0.46108115831889135,0.7720993915615574,0.9885893141485357,0.3140172519826646,0.09540784811019605,0.8227316911602673,0.4123656921817974,0.9693520710403628,0.5940500003880351,0.4199794569550758,0.7621430718059865,0.4132866504775876,0.14746277389054663,0.209781297100616,0.2135338769409392,0.47348012198373846
24,0.5837058675547961,0.16199755771895105,0.4849500847276609,0.5662204146680793,0.8064291490649529,0.2191777219614797,0.5616160313443018,0.04428179326328282,0.09918514143866934,0.7243968796275453,0.3524140322156191,0.5147175478551149,0.7028115774241247,0.8559620987031126,0.9467848136607236,0.34778299424699005
25,0.5391713094173849,0.6695864038532414,0.9210603310995819,0.9839383460605283,0.16067586651238258,0.12137376925227744,0.23361416378913066,0.3738033858180354,0.2866853603028105,0.25534755994462965,0.27069047648338496,0.6942800678032224,0.9281319051840906,0.14391828790538508,0.36516532579841937,0.38686096115869695
26,0.41165987090615225,0.2802078215374429,0.41595116857295455,0.2306909101528901,0.987422829336646,0.9593865859663716,0.8673852040275578,0.639343071362388,0.7849566048953838,0.5763169919617395,0.8605088794632589,0.35869253962872466,0.4821475687174001,0.7886302218161952,0.5990147120160342,0.599269124469579
27,0.11446897842190866,0.9332526320795336,0.7132881442842404,0.5589778478729601,0.6104707913615752,0.7502250534016701,0.4941894552799802,0.8923983031480216,0.5292218432256699,0.9145745475904951,0.7192056387217896,0.12538405019216045,0.678014320874535,0.4416354719890337,0.8193250921178529,0.11697587240311162
28,0.9924510766728862,0.00856848136189684,0.21792703877686284,0.30646901762518675,0.3070851440303536,0.33444358018522946,0.5965424482557814,0.0935320351704326,0.023236571384808457,0.2212585955877055,0.12994006643829892,0.7906559090453268,0.23104731940281442,0.6162140097588316,0.08209583483001201,0.12643435779640147
29,0.8581182324298415,0.8288237345590824,0.2877987381421837,0.4315125882235735,0.4021049262218059,0.14074063656294827,0.33739488909265836,0.7559606064299613,0.6363530685036016,0.6653188379900141,0.61720400582598,0.8842359140101891,0.5073385903331623,0.9159012802777363,0.16974244404821423,0.18777900164091316
30,0.23128182111936296,0.24637283113519168,0.7831512505587594,0.6839602913019965,0.7028533466172102,0.8073010101804149,0.6892130032767332,0.23769218624984317,0.1380818089937706,0.47123384958244346,0.027261129681339834,0.03181179912326603,0.09183855793609433,0.024354622604977477,0.93439341068529,0.13855465321286492
31,0.3095672202334657,0.5887960012042855,0.08014897443843072,0.10625962987869285,0.832125762434243,0.5198036690683794,0.07324604645122063,0.4799257883889727,0.42210641905301677,0.003295735574473956,0.3879379443326144,0.4517606624871265,0.7574521117057177,0.7436075884407183,0.6553312998185165,0.2747668800333395
32,0.6862664289008134,0.47845017998830147,0.5852495476030872,0.8595682078806731,0.0029878383849460542,0.43214625604323426,0.958742206730718,0.5255288532836808,0.9280916759766205,0.8276492682098827,0.977324163975831,0.6011738693426095,0.3429275744248557,0.3221941475673464,0.3862254984650983,0.09899716249534658
33,0.6628593323813748,0.8759688583803474,0.8303506056089811,0.5938723554613496,0.6540101601447579,0.32748913353054376,0.0,0.6446477859036644,0.22550723048993207,0.08517876446822134,0.7063807687144674,0.3185809680231764,0.8067199047342847,0.9248325231075682,0.2001758041073399,0.1882263733302032
34,0.28615924774032236,0.1992311201691287,0.3345017112234226,0.341608048815969,0.4470191191827796,0.7261079407527642,0.9010529240585992,0.34556291187080546,0.7199911772624862,0.7775181042005618,0.17533018894813265,0.7323975134466186,0.3451146491176468,0.0,0.9667203868610135,0.12399681494508964
35,0.23914751517589963,0.6043658933351095,0.5386095619333573,0.8867863472589455,0.08328812348990325,0.9510343542935391,0.2699002546433337,0.12201713654821383,0.9659574323594009,0.7446367238386081,0.2852905200293779,0.75056346384085,0.5566060864835202,0.7211955345403662,0.7482941038565016,0.09564941697551708
36,0.8659828417700032,0.4628762769115501,0.03301260679971797,0.13378343495369996,0.7557549498986821,0.09865441178539647,0.6375196345415874,0.887827489562418,0.4635150838219919,0.42269067955104933,0.8157920986405072,0.1635283220399853,0.09402605647387578,0.3291809087152164,0.48121198697746603,0.12342849630074731
37,0.9846814191547858,0.6540434407573306,0.4626004464892794,0.007760516246435132,0.9109837510478223,0.4096789392165153,0.42879181899579966,0.2272787247007216,0.8216576814615694,0.9954809940358365,0.43234878030855456,0.007360612843166612,0.6365476058828176,0.1391354559907332,0.2721126141002076,0.09405354641919036
38,0.10670013723675019,0.2957473792542857,0.9681907176935362,0.7608245557210309,0.24103052469099126,0.5107105915694983,0.546669788594602,0.7746280194757247,0.327173749606273,0.17210407367087693,0.9635197683218002,0.9067236541647685,0.20539630554076424,0.8093280686814609,0.5039383158434398,0.06219123430476055
39,0.4351551612037076,0.8860805792233554,0.17073745326359097,0.46701676680009985,0.35218976251358697,0.7824429621970945,0.1583045793370824,0.5071060751340765,0.11157475004857338,0.3336888037007314,0.5715076993565197,0.5767416900867853,0.8866650090779942,0.4681937847050623,0.7889816397189537,0.46518809145359524
40,0.5626676247905523,0.055744537687868426,0.6665796674485979,0.7192199313511385,0.5614501139306394,0.13403826038454664,0.8078455761359352,0.49107314342815944,0.6140171135032401,0.5287504043787512,0.04088188669343919,0.4742751094693382,0.4564966090029478,0.6055687990160803,0.04985876631451519,0.3836421394534316
41,0.5758440948784191,0.5476348218169232,0.23858717543096442,0.8631854083601761,0.42133761110845486,0.020725372141893218,0.47973664165654134,0.16301924080063848,0.8043661705846825,0.49747245742564805,0.07767399994131088,0.2946519461087443,0.16467030448154013,0.3930263059444886,0.6353914210178605,0.3389231832693276
42,0.45322026161621926,0.3784923610843268,0.7358993227217239,0.10993797431816185,0.7464146453993645,0.935118541700315,0.6134311730446388,0.8346687482472853,0.29753980408247976,0.6776933568855529,0.5533319534344493,0.6313964443481347,0.7360800156082504,0.5318703075082766,0.39958692051408,0.4026284674248903
43,0.030953594144899312,0.7876720199574502,0.3757506976747481,0.664171552564049,0.8515855095459307,0.6476251352268616,0.24802109665600788,0.571828157943335,0.011674568505919424,0.8287724371838431,0.9140030275100947,0.8518697794073021,0.4147803604078306,0.18932896892037562,0.1811126594855317,0.133184262555858
44,0.904048146787607,0.1464283347021263,0.8788935451266401,0.4116627279131476,0.046316266364810274,0.3121346950308161,0.8505423749328355,0.4295912239035347,0.5105730539526372,0.026100782474776606,0.4377998986667911,0.18764130359741277,0.9871724975432769,0.8609910471082074,0.9163796295998291,0.07253381800286035
