id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,load_uniformity
1,0.6462429905583809,0.6213907722986117,0.3977115205100258,0.37276890008947505,0.532473902725478,0.7597641831709618,0.6583033613062752,0.449890715585568,0.7671054865761548,0.1030557109869324,0.9506085630716173,0.9596772085517704,0.7281664765190617,0.4361421245108818,0.5908965020710898,0.2072086981112513
2,0.27265337870042106,0.45300626646630676,0.893110259783909,0.6249371090948219,0.36348214505907667,0.1599248162933982,0.30724657074964123,0.5596579644488692,0.27333132461638654,0.7832196262478862,0.41701140391402614,0.12340091843070831,0.17286341473883388,0.5130630023352947,0.32642231676119526,0.13210621645771511
3,0.19465096002966795,0.8530584940828508,0.2212210420293276,0.1642480736198841,0.230405444666917,0.3845036139648921,0.9296320742874875,0.7837091281732556,0.0413314733355344,0.6922601021121438,0.05784754960811304,0.391485721690822,0.9777104943245313,0.23309032492068368,0.10671997503888198,0.07272977746956587
4,0.8182547492733114,0.21365811705742568,0.726413172740307,0.9164789430874289,0.9361046426477706,0.5312838839538572,0.04617712456868389,0.20612537029870265,0.5430565433564575,0.390093558706983,0.5908972411028189,0.5548829136407311,0.4233801951802512,0.8413205001982826,0.8732259141909591,0.06688866244384392
5,0.9652177369804552,0.9061152771591976,0.7805910877303264,0.7916639089197752,0.7806076732037206,0.9750585485848086,0.769644166387897,0.9279650135027598,0.1873839448495778,0.9424610663700658,0.15872886259989816,0.6492982650723277,0.8391778925408057,0.6283643365215617,0.8795624851858681,0.06779993212069803
6,0.0925466941572394,0.04328295930095861,0.27540563896800463,0.0393719798642571,0.07240637906801173,0.07770352663479195,0.13731199119172788,0.06981785019337325,0.6811580919061345,0.13914675048406216,0.6922019558874504,0.2970168391259357,0.2537050612044084,0.2975246814106107,0.14821806296010198,0.06992397060815576
7,0.389348597106098,0.6357452086410441,0.6044666224411827,0.7491387713541193,0.458856814003269,0.34928519596197355,0.5018235865413224,0.3359242708693093,0.8790345813580113,0.3519271239865572,0.8325782936278104,0.21736603116851308,0.5896455585201058,0.9564998994399032,0.4265472504284184,0.24444174802930577
8,0.5119140458367575,0.3059494688173415,0.10907455393901483,0.49703160703189403,0.6255897037917757,0.6995753777120162,0.39974921355514853,0.6657065064695344,0.3773094964338766,0.5350940609389129,0.2996488528844973,0.8657348641980513,0.0031918574317980927,0.09435064881919174,0.6636736422302743,0.5924099015295531
9,0.6238491201427449,0.8002011380924454,0.5484673110749502,0.07816776797264906,0.2679692296298397,0.5784261005390852,0.8206252952966512,0.993147151284214,0.18903196433543737,0.4413193508687956,0.3274196342858748,0.9357153473557001,0.36839012871189447,0.9059541177539877,0.02525151079403533,0.42103300939316873
10,0.49639930729634457,0.12585378111394485,0.05161395982542544,0.8301544419397493,0.5693981898893735,0.49361163640984107,0.2037673979136247,0.008970124856854571,0.6951369242898467,0.6332155810740999,0.7901498263875585,0.022091966898726667,0.7831634904802912,0.04331682929811629,0.7604415134217543,0.3164205053568324
