id,x0,x1,x2,x3,x4,intrusion,specific_energy_absorbed,penalized_sea
1,0.6466136941585481,0.6217931614116725,0.397742765251596,0.37258120825353647,0.5325462930522311,0.41725846459309707,0.13932692342233854,0.9751503731863616
2,0.46552177538013745,0.03755951549421339,0.9025338680239418,0.8110891018668068,0.10002782279435937,0.8852079273449277,0.5317851289090915,0.6209469805905848
3,0.016725896738009324,0.8231929977271542,0.19997426013468772,0.18577585131511898,0.3976406728831791,0.6790569095573324,0.2616050725783353,0.7769881681539589
4,0.8373170126867541,0.2662986740854424,0.688145140710734,0.747895915370596,0.9542826752671115,0.023142371471966627,0.03264235011771837,0.5373097984146551
5,0.9979621972841696,0.9300053305035446,0.7937959783230413,0.5282773752478039,0.8572176236562427,0.043360891048503644,0.010596643949069196,0.5884488756890731
6,0.1768829489576554,0.48219919208910045,0.2821692992246173,0.0917238251931744,0.29129113643801136,0.850481246517574,0.3721346905792187,0.6472325287997996
7,0.36795331318160557,0.6269766539704082,0.6170398467597227,0.9671920746158983,0.21474363501980273,0.7816617783069965,0.3182748488372571,0.699323814413159
8,0.548555192764129,0.21433416470349026,0.12006735343670277,0.4031176670017805,0.6526334225009524,0.2924711718769887,0.15284190190448013,0.2584847918510179
9,0.6191218976627788,0.7947154075437562,0.5364366800790618,0.05533141357706724,0.04301650097914171,0.961194815038989,0.5415608232255725,0.5634304845660888
10,0.29741733007075266,0.3671317844443293,0.040439122228986144,0.6194055826238561,0.6054922497970526,0.3206538051425355,0.17121819911209435,0.21585758473282388
11,0.2473608114313373,0.5268715075859361,0.8744187702482675,0.49427762619826826,0.9009390684623935,0.04603743059896311,0.06361848578795198,0.46545494452226116
12,0.9273316363678259,0.06406648218847828,0.3618162012577107,0.9308309376855688,0.4664379983764213,0.3679870800229663,0.17527483406335115,0.20644747254773807
13,0.7666548698621123,0.7260682366655715,0.15453875624958505,0.8377546277094767,0.3446389177334603,0.6888127366989006,0.1919416519272494,0.7696037231525678
14,0.08717408412151077,0.1836878331497125,0.6436855267177642,0.27563480222132875,0.7884237570267488,0.1486107347812683,0.15344723639867106,0.25708060696174806
15,0.3950172547682289,0.9548323264047117,0.443166279245642,0.6509197107879583,0.7096415239947491,0.13111864713585486,0.07230825406301741,0.44529742595987953
16,0.7172099547380244,0.3850472101892593,0.9469824465450434,0.21241205574201683,0.14179326524192293,0.8853357694994639,0.3988613995122354,0.620850213464094
17,0.7358811735131489,0.973014636256342,0.020630329991357183,1.0,0.9873272478328057,0.029071871614799124,0.0,0.6130297437100565
18,0.43006857292038875,0.43127003761069976,0.5254137936819943,0.43397142775273795,0.42714281734143084,0.5118616589499408,0.22347813186050183,0.9035426995830209
19,0.11378865379317223,0.709050610998462,0.32687998418333536,0.5589696035513848,0.066983786948902,0.9446149320767844,0.6103943668046892,0.5759802388910942
20,0.8096590879275674,0.13996621274748855,0.8150584889282905,0.1243706952645574,0.5030436118737426,0.507393971620173,0.1648881496492024,0.9069244109326932
21,0.8994324925865332,0.5397344752011638,0.6703145966129543,0.15490795172230756,0.6861512947257546,0.17880603347088617,0.07514488003721691,0.4387173493779145
22,0.20405212750036364,0.11194273826775998,0.15868027843282173,0.7150734932936469,0.24374200976383564,0.8362692717805414,0.4577645036425968,0.6579899504190913
23,0.2772184160102009,0.7801989702501764,0.9907355862195093,0.33991836535395825,0.25777380093344593,0.7239099335051095,0.2887899104115886,0.7430377215457797
24,0.5835191788330688,0.31724310683966267,0.49377071706539827,0.7803803043167085,0.8282187121919729,0.07181301105042695,0.07286704185946158,0.4440012147120404
25,0.528906487153361,0.6752078120535349,0.9139918484045075,0.682635629636195,0.49984891977597895,0.34782128119334427,0.13138989220504335,0.30824668077935435
26,0.33192260137568436,0.2265825779378244,0.4180019221797407,0.2421734521061158,0.9300748789956772,0.11308566272863806,0.09715716396443332,0.38765580115038845
27,0.1492894632696478,0.8804872918624393,0.747039782904978,0.8676164832847447,0.5720817458465681,0.2710109995163494,0.11639657712860353,0.3430264375459635
28,0.953980970020486,0.46708298271517606,0.23442956737631246,0.3074507031460765,0.013880272996784897,0.9720625295210726,0.6131088144266803,0.5552044224681015
29,0.8642372404517004,0.8690451712684837,0.2775163257945952,0.464530309034191,0.17470041692726174,0.8023908745591283,0.3032287502486559,0.6836334102084568
30,0.059057571470754515,0.2850807411008676,0.7666707278880831,0.8991294558883474,0.7392506341871409,0.15387319302751146,0.11954878831077351,0.3357143029290413
31,0.48474320260504566,0.5777166539221532,0.07000490454956687,0.02353142583868242,0.755517022790483,0.2742757261123257,0.09851838350253499,0.3844982016335527
32,0.6812370193344967,0.02115645912454674,0.5738134253108597,0.5895602366532734,0.3150293900919953,0.6533388015080848,0.3046054560430497,0.7964548880613164
33,0.6581500137379063,0.8333639327700524,0.852354460843954,0.7512214675198615,0.6350114789177036,0.1442019906041673,0.07084532628474453,0.4486909564790506
34,0.4775519701808723,0.26406285858569234,0.34854064976692456,0.31417957014290065,0.20102209703305526,0.8597877028292148,0.4381937442228185,0.6401882245297555
35,0.0359399933480594,0.5967791856303091,0.5506781000605006,0.6895866028162583,0.3088596465399063,0.6730045451845651,0.3124927767953075,0.7815693636989934
36,0.8570154355014223,0.054882764479344495,0.06152992778913818,0.12600101965912952,0.8708704614526779,0.21825337070547937,0.08463290172658716,0.41670813494666775
37,0.9467744494674891,0.6561453139076153,0.45628579811189357,0.09497561903403917,0.9445459570429995,0.08638724293686233,0.02067370122274545,0.565073284693031
38,0.12618716954423384,0.19285624647906502,0.9688897689056337,0.5339718599696409,0.37618651699129546,0.5955540345230385,0.2887756389108836,0.8401937148698738
39,0.3246855157596675,0.9161684967986344,0.13359730237964748,0.40872173470595086,0.1098179744998252,0.8992875345414229,0.4614040392684878,0.6102897514827927
40,0.505773628364927,0.488100891334313,0.6295925040073512,0.9703529743044386,0.5540691491344268,0.30517064947774214,0.1272427292903091,0.31786678925507167
41,0.5763125090183798,0.5060083824071963,0.2132728519011984,0.5679061707463724,0.13204871239324298,0.8896280981216819,0.4504621895685258,0.6176012357835022
42,0.2541159730230948,0.09288000145704856,0.7102477610977894,0.006274692580555697,0.6881647438539942,0.245934817471384,0.1735003491600053,0.21056371722143052
43,0.19681489262265456,0.8012166402045214,0.37662891941571947,0.8816208178965517,0.7982370100657408,0.10339194650993744,0.06773249012228129,0.4559117534831034
44,0.876299484536407,0.3529245504406496,0.8882541370597609,0.442624338393621,0.36616913135556894,0.5831062815186063,0.19464271282375378,0.8496157501435896
45,0.7865719330692847,0.9519969924059586,0.5951553260700597,0.2860328766728467,0.44882342724198104,0.4525668837909158,0.12902463700113098,0.9484244917343001
