id,x0,x1,x2,x3,x4,intrusion,specific_energy_absorbed,penalized_sea
1,0.6472768370425779,0.622253134478983,0.39554982061167726,0.3713319397874218,0.5331470070457862,0.411960804594473,0.13932692342233854,0.9757416244169367
2,0.46547639158938775,0.0361484002551256,0.9021789734384416,0.8107129568882889,0.09943849319996192,0.884164361141878,0.5317851289090915,0.6213234719261689
3,0.014924587814354127,0.82429798136733,0.19706119897608232,0.18415463026359505,0.39787020372664766,0.6761392397693265,0.2616050725783353,0.777459270071361
4,0.8387262870881795,0.26562012734501295,0.687009611899035,0.7473939449367338,0.9560437667057313,0.014261831355000127,0.03264235011771837,0.53763557902065
5,1.0,0.9314523952755306,0.7930451463230652,0.5273381171197274,0.8587116475584982,0.03466415599069983,0.010596643949069196,0.5888056628384692
6,0.17570825851823274,0.48221209634161677,0.27955552740618145,0.08991533491740346,0.2912280541501775,0.8491219826394382,0.3721346905792187,0.6476249575365808
7,0.36752619033507017,0.6274532278829127,0.6156454086909104,0.9671267499760243,0.21446993776520865,0.7796768817568885,0.3182748488372571,0.6997478270344036
8,0.548834679301727,0.21348919450126305,0.1168633345068569,0.4019292004043424,0.6535645476288825,0.28603907987242044,0.15284190190448013,0.2586415158347944
9,0.6196774782034072,0.7957291877991922,0.5347487490106899,0.05345046150570469,0.04227030881671001,0.9608420399858711,0.5415608232255725,0.5637721026144465
10,0.2967142334209522,0.3667761695566075,0.036945160243684716,0.6186477720350406,0.6062936693651917,0.31447791936291486,0.17121819911209435,0.2159884630733461
11,0.24646186739672882,0.5270274810501111,0.8739615027074741,0.4932706703618953,0.9025533887880979,0.03736502776333615,0.06361848578795198,0.46573715823646694
12,0.929093095242355,0.06274025914237921,0.3594924404791132,0.9306932135218733,0.46685682013276736,0.3622414975282537,0.17527483406335115,0.20657264536779674
13,0.7677876768572279,0.7268621649498055,0.15146025491200285,0.837431577093139,0.344722618044354,0.6859837564105462,0.1919416519272494,0.7700703477479954
14,0.08564840549813506,0.18274471387133231,0.6423881111464326,0.2741925014623462,0.7897284995329427,0.14087081823240288,0.15344723639867106,0.2572364795629413
15,0.3946960202720305,0.9563589030330214,0.4411387311269973,0.6502246487286265,0.7107295028302298,0.12321971131792905,0.07230825406301741,0.44556741780760906
16,0.7181493072624273,0.3847489719073693,0.9467893985367132,0.2108438706701053,0.14131885027060062,0.884293365499942,0.3988613995122354,0.6212266461280267
17,0.7368935776493635,0.9745994442234053,0.017064240047677773,1.0,0.9891792590457301,0.020245236143048254,0.0,0.6134014346823559
18,0.4298844775856975,0.4311198342673678,0.5236857259772381,0.43284439481153436,0.4274535212220242,0.5074240295618624,0.22347813186050183,0.9040905337916673
19,0.11236710534124401,0.7097900380046355,0.32442901332646584,0.5580914574484482,0.06630353905694719,0.9441114305396011,0.6103943668046892,0.5763294660814798
20,0.8109601500045936,0.1388830689887604,0.814385078179522,0.12262720894759999,0.5035631513534256,0.5029157268185447,0.1648881496492024,0.9074742955338244
21,0.9010847953611882,0.5399316440816907,0.6691141430583879,0.15322526886236512,0.6871746418780972,0.1713406201387904,0.07514488003721691,0.43898335160672647
22,0.2029837371535084,0.1107698454920588,0.15561685724430013,0.7145061693552012,0.24354809946008463,0.8347808078960713,0.4577645036425968,0.6583889015743065
23,0.27643629060246355,0.7811662596260467,0.9907018525499579,0.3386040611251523,0.2576184980979469,0.7214000192250742,0.2887899104115886,0.7434882386960652
24,0.5839354628432077,0.31672771662585336,0.4919274302960079,0.7799430143216302,0.8296329476666382,0.06337493210146732,0.07286704185946158,0.44427042064354977
25,0.5291090976373835,0.6758388528587354,0.9136786747236477,0.6820037178965732,0.5003596692892031,0.3418923729198618,0.13138989220504335,0.30843357629243917
26,0.3313545074654041,0.22577683495733433,0.4158827453702963,0.24066452565774935,0.9317693644169537,0.10502279038938084,0.09715716396443332,0.3878908438430563
27,0.14800681262530826,0.8817757683304059,0.7461187018117421,0.8673528913186747,0.5727912388064103,0.26438381467941735,0.11639657712860353,0.3432344206518471
28,0.9558466950814102,0.4670474752358548,0.2316419652026271,0.3060717517834926,0.013053914590199844,0.9718085520528017,0.6131088144266803,0.5555410529068845
29,0.8657518409195306,0.8702970027773772,0.274885611526066,0.4634641226077027,0.17431654362653579,0.8005944246828033,0.3032287502486559,0.6840479094550985
30,0.05742188628635045,0.28446234650369134,0.7658211271741494,0.898928610150897,0.7404200803683015,0.14618111709554335,0.11954878831077351,0.33591785255603873
31,0.48477302313046894,0.5780354659345899,0.06661859776560479,0.02158715605604474,0.7567312247746618,0.26767822066229696,0.09851838350253499,0.3847313298167753
32,0.6820356268467784,0.01969281084978574,0.5722615907945664,0.5887430002868564,0.31503162190862793,0.6501873303107497,0.3046054560430497,0.7969377930015311
33,0.6588582927616705,0.8345014902233882,0.8518168525347148,0.7507261186719115,0.6358941185301922,0.13642199448957315,0.07084532628474453,0.44896300588544047
34,0.47755365482904916,0.26337715133975953,0.3461685499268697,0.3128140167872978,0.20071064594961718,0.8585130432539054,0.4381937442228185,0.6405763821780126
35,0.03421386005936266,0.5971590480126084,0.5490420249829101,0.6889685313245171,0.30884490274911774,0.6700318538017584,0.3124927767953075,0.782043243277747
36,0.8585017804762308,0.0535271293188715,0.058112761841038404,0.12426077951981689,0.8724020501601251,0.21114657018510644,0.08463290172658716,0.41696079259245505
37,0.9486119788359794,0.6567153044504408,0.45430602090726385,0.09317360348225984,0.9462802585989043,0.07808165724706524,0.02067370122274545,0.5654158988006872
38,0.12481413059618941,0.19194249030068544,0.9687764900430668,0.5330439402654168,0.3763570182616712,0.5918772463026551,0.2887756389108836,0.8407031394483777
39,0.3240891065703776,0.9175712472146709,0.13044254882562598,0.40754442650089256,0.10925558180653912,0.8983719650012318,0.4614040392684878,0.6106597811484663
