id,Unnamed: 0,x0,x1,x2,x3,x4,intrusion,mass,penalized_mass
1,0.0,0.6458001436680647,0.620512789554895,0.39554982061167726,0.3686194896497342,0.533300311731735,0.2686702149825142,0.5820604948708819,0.07138602342854689
2,0.006711409395973154,0.4632385814483051,0.03170776978986286,0.9021789734384416,0.8098962593357248,0.09578072897950116,0.3253110805725357,0.5128576657921993,0.04013745099637405
3,0.013422818791946308,0.010800519742459297,0.8234884918806135,0.19706119897608232,0.18063458522627435,0.39683480862361487,0.4904607147583594,0.3241925011112358,0.3664491263393052
4,0.020134228187919462,0.8380511065263383,0.2622367126819562,0.687009611899035,0.7463040512834672,0.9599131356143306,0.0988286711125175,0.8331858946983117,0.18478182459071513
5,0.026845637583892617,1.0,0.9311365846445778,0.7930451463230652,0.5252987709680162,0.8617257429342177,0.0,1.0,0.26010681811520164
6,0.03355704697986577,0.1722573194216726,0.47982655821506437,0.27955552740618145,0.08598868517751379,0.28925557672713276,0.5893035815765385,0.2427834961694958,0.4893483540172804
7,0.040268456375838924,0.36487830671876764,0.6257368406855097,0.6156454086909104,0.966984915107678,0.21182297399631067,0.22469146091670367,0.6427187829558069,0.09877630405823397
8,0.04697986577181208,0.5469458528512631,0.2098656036444543,0.1168633345068569,0.3993487651549969,0.654775981288674,0.40678939388458174,0.40997019270157115,0.26241389299162143
9,0.053691275167785234,0.618085238716195,0.7947880769559225,0.5347487490106899,0.049366480485341056,0.03811019824384089,0.3850163868815195,0.4397655072034299,0.0071326498590084195
10,0.06040268456375839,0.29376989196293996,0.36385879821693073,0.036945160243684716,0.6170023903643045,0.6070897259489558,0.4105828527781683,0.40762570051508984,0.26713060329412114
11,0.06711409395973154,0.24330714186487407,0.524848415126024,0.8739615027074741,0.49108433686265174,0.9059527288419108,0.17797339358418215,0.7108114644796379,0.12952358880116027
12,0.0738255033557047,0.9287962398966926,0.0584221419548181,0.3594924404791132,0.9303941825794365,0.4664276219116275,0.2362673719948036,0.6308198314405947,0.09340332649011666
13,0.08053691275167785,0.7668155082131555,0.7256037718612213,0.15146025491200285,0.8367301596536268,0.34322020625896815,0.22215775641909208,0.6523484141994268,0.10312456891123935
14,0.087248322147651,0.08182042626860109,0.17897947789263954,0.6423881111464326,0.27106093367015166,0.7921364285040065,0.40191477173076334,0.42094747117320447,0.2563528860903521
15,0.09395973154362416,0.3921618845239376,0.9561578409766007,0.4411387311269973,0.6487155085960818,0.7124432544670708,0.1579840083086091,0.7405958845010767,0.1429727587091126
16,0.10067114093959731,0.7169693250716411,0.3819144043662089,0.9467893985367132,0.2074389789838089,0.13802909571913607,0.30504373422158754,0.5363505233708364,0.05074566270474341
17,0.10738255033557047,0.7357920692952779,0.974482419484487,0.017064240047677773,1.0,0.9933397950412647,0.06343145008217486,0.8938420038871524,0.21217112133877453
18,0.11409395973154363,0.427497660095183,0.42849890528234075,0.5236857259772381,0.4303973462071189,0.4266780796542709,0.3338541478249203,0.4941060860925438,0.03167016570958156
19,0.12080536912751678,0.10865098530094817,0.7084529906843836,0.32442901332646584,0.5561847996063368,0.062354612478777584,0.4529565762522329,0.3656351046305853,0.3198172366996672
20,0.12751677852348994,0.8101687251044918,0.1349157548513826,0.814385078179522,0.11884169780346976,0.5034564977748683,0.31057776979968954,0.5332782798922726,0.049358389609881655
21,0.1342281879194631,0.9006706818504564,0.5378120298610628,0.6691141430583879,0.14957177605522615,0.6886814130308027,0.19677491884406673,0.6852235983161487,0.11796937490788975
22,0.14093959731543623,0.1996469882287807,0.10667300888797633,0.15561685724430013,0.7132743781616425,0.2411566503383588,0.5459196733705505,0.27255048502226986,0.43540567728395596
23,0.1476510067114094,0.2734070545104903,0.7801580548623785,0.9907018525499579,0.33575040333814704,0.2553506879112147,0.2560035241984122,0.6024124737443008,0.08057596977078378
24,0.15436241610738255,0.5821935875996374,0.3135797634363541,0.4919274302960079,0.7789935568274788,0.8323915236659589,0.18539957934918658,0.6996631426653961,0.1244895584537388
25,0.1610738255033557,0.5271376890408876,0.6743453865761343,0.9136786747236477,0.6806316916815244,0.5002248661804949,0.13141010523597163,0.7805775381960467,0.161026494634053
26,0.16778523489932887,0.32855518926796784,0.2222098553782055,0.4158827453702963,0.23738829811847484,0.9354254301119174,0.35913761546031403,0.46719998779818106,0.01952070343163618
27,0.174496644295302,0.14443990002343157,0.8812310889160404,0.7461187018117421,0.8667805723303601,0.57329290395603,0.1464232087881492,0.7577895535006128,0.15073656863220017
28,0.18120805369127516,0.9556618450355854,0.4645920710858459,0.2316419652026271,0.30307773015022604,0.008637074697892834,0.4036498533034093,0.4201772314074768,0.25851025153411966
29,0.18791946308724833,0.8651898042066803,0.869699438711441,0.274885611526066,0.4611491858284826,0.17131674529939553,0.25583775499036293,0.6034006031184326,0.081022160088882
30,0.19463087248322147,0.05347573530547435,0.28116574119225196,0.7658211271741494,0.8984925277050674,0.7423947280522718,0.23594316039453075,0.6306836504353407,0.09334183388839469
