id,Unnamed: 0,x0,x1,x2,x3,x4,intrusion,mass,penalized_mass
1,0.0,0.6464057610799959,0.6214044782386088,0.397742765251596,0.37258120825353647,0.533161074930918,0.2909808099978913,0.5503925481271946,0.07138602342854689
2,0.0016025641025641025,0.46520728752130647,0.036099099474211506,0.9025338680239418,0.8110891018668068,0.10014329687355356,0.34589373910920207,0.48495481138013014,0.04013745099637405
3,0.003205128205128205,0.016147336652425372,0.8231737674629661,0.19997426013468772,0.18577585131511898,0.3980997170697725,0.5060051720884805,0.30655428145818964,0.3664491263393052
4,0.004807692307692308,0.837221289751765,0.26525786291250175,0.688145140710734,0.747895915370596,0.9553843178915239,0.12632060289237393,0.7878550626397804,0.18478182459071513
5,0.00641025641025641,0.9979609982377289,0.9301820394604104,0.7937959783230413,0.5282773752478039,0.8582072124825858,0.0305068868688886,0.9455933755636309,0.26010681811520164
6,0.008012820512820512,0.17639862554273295,0.4815544342390596,0.2821692992246173,0.0917238251931744,0.29162740863526554,0.6018326507508408,0.22957446567405337,0.4893483540172804
7,0.009615384615384616,0.36758141588053195,0.6265974795260456,0.6170398467597227,0.9671920746158983,0.21499153928107714,0.24834371080700107,0.6077506235133301,0.09877630405823397
8,0.011217948717948718,0.5482895619034724,0.21319802853177758,0.12006735343670277,0.4031176670017805,0.6533868353156007,0.42488640273476963,0.3876650983971509,0.26241389299162143
9,0.01282051282051282,0.6188977883663433,0.7946439372741964,0.5364366800790618,0.05533141357706724,0.04306616007100192,0.40377762239314535,0.4158393504129435,0.0071326498590084195
10,0.014423076923076924,0.297003929282208,0.3662759440569395,0.040439122228986144,0.6194055826238561,0.6061912419179576,0.42856413500704776,0.38544816211655347,0.26713060329412114
11,0.016025641025641024,0.24691795730560823,0.5263086977513876,0.8744187702482675,0.49427762619826826,0.9019791301815677,0.20305086626932592,0.6721386120866288,0.12952358880116027
12,0.017628205128205128,0.9272888781841793,0.0626546912127159,0.3618162012577107,0.9308309376855688,0.46697646354400196,0.2595664768754371,0.5964990537843926,0.09340332649011666
13,0.019230769230769232,0.7665175692070708,0.7258708383047529,0.15453875624958505,0.8377546277094767,0.3450367756550664,0.24588730174585732,0.6168563390264177,0.10312456891123935
14,0.020833333333333332,0.08663697586424877,0.18249547857908718,0.6436855267177642,0.27563480222132875,0.7893339288650847,0.4201604901275264,0.3980451402016446,0.2563528860903521
15,0.022435897435897436,0.3946612819345125,0.955054578625277,0.443166279245642,0.6509197107879583,0.7104607480791293,0.18367129490893339,0.700302562353906,0.1429727587091126
16,0.02403846153846154,0.7170435606143042,0.3842242343079996,0.9469824465450434,0.21241205574201683,0.14195695416648751,0.32624468640051485,0.5071695018795493,0.05074566270474341
17,0.02564102564102564,0.7357257655649994,0.9732702425619336,0.020630329991357183,1.0,0.9884670377594664,0.092003240879477,0.8452110776762125,0.21217112133877453
18,0.027243589743589744,0.4297332243394241,0.4305318540428785,0.5254137936819943,0.43397142775273795,0.42763591938183326,0.3541761839754048,0.46722344183478254,0.03167016570958156
19,0.028846153846153848,0.11326720559209998,0.7088219950784839,0.32687998418333536,0.5589696035513848,0.0670611143454481,0.46964516809287554,0.3457421328121965,0.3198172366996672
20,0.030448717948717948,0.8095470910245539,0.1386936541402867,0.8150584889282905,0.1243706952645574,0.5036243352790201,0.3316098957813073,0.5042644087981007,0.049358389609881655
21,0.03205128205128205,0.8993733185011963,0.539195261516886,0.6703145966129543,0.15490795172230756,0.6869434012290546,0.22127881552514464,0.6479428953476245,0.11796937490788975
22,0.03365384615384615,0.20358379047439495,0.11061877269641779,0.15868027843282173,0.7150734932936469,0.24402339031728706,0.559772250524423,0.257721933143713,0.43540567728395596
23,0.035256410256410256,0.27679313014768875,0.7801008706641148,0.9907355862195093,0.33991836535395825,0.2580713800616488,0.2787005405165431,0.5696372445295106,0.08057596977078378
24,0.03685897435897436,0.5832741208388238,0.31629574941135463,0.49377071706539827,0.7803803043167085,0.8291748241065386,0.21025050222533,0.6615968328304301,0.1244895584537388
25,0.038461538461538464,0.528629294962286,0.6749171140547257,0.9139918484045075,0.682635629636195,0.5004259551660823,0.1579080788909977,0.7381089492319488,0.161026494634053
26,0.04006410256410257,0.33152950354503624,0.2254689105624192,0.4180019221797407,0.2421734521061158,0.9311485756655973,0.3786883317239924,0.4417812135253692,0.01952070343163618
27,0.041666666666666664,0.14878890380275545,0.8805731636877938,0.747039782904978,0.8676164832847447,0.5727421682268616,0.1724631793915581,0.7165607818615012,0.15073656863220017
28,0.04326923076923077,0.9539538923482122,0.46641049531169293,0.23442956737631246,0.3074507031460765,0.013896296655987824,0.4218426397629273,0.39731680658157686,0.25851025153411966
29,0.04487179487179487,0.8641573574226216,0.869110053380964,0.2775163257945952,0.464530309034191,0.17490209451271702,0.2785398284109701,0.5705716131198894,0.081022160088882
30,0.046474358974358976,0.05850391941160494,0.2840743842225307,0.7666707278880831,0.8991294558883474,0.7401040396086702,0.25925215596177537,0.5963702819279468,0.09334183388839469
31,0.04807692307692308,0.48444002466533426,0.5772471156987429,0.07000490454956687,0.02353142583868242,0.7563892064498396,0.43469206095517154,0.3806475473081979,0.2749896994198343
32,0.049679487179487176,0.6810494586769313,0.019665952926712083,0.5738134253108597,0.5895602366532734,0.315393066194541,0.3740649729741727,0.4499298966013433,0.023411955268640167
33,0.05128205128205128,0.6579488686486046,0.8333633603240946,0.852354460843954,0.7512214675198615,0.6357445486152867,0.08701539417751586,0.8486127150361225,0.2137955099058791
34,0.052884615384615384,0.4772445609082772,0.26301794597674655,0.34854064976692456,0.31417957014290065,0.20125416088193357,0.5075892074273854,0.30185771430984976,0.3684806596999188
