id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
3,-3.052549697458744,3.529888242483139,-2.7877432852983475,-3.355963407084346,-2.695726230740547,-1.154368007555604,4.296391550451517,2.836950086057186,-4.58566234447062,1.9226892851293087,-4.421030897647142,-1.084614358842373,4.777127848938108,-2.668555807322264,-3.93234328366816
11,-4.565563146024942,0.3749566618353128,3.1657761242240667,-1.1943586636334658,4.617776665836573,-2.93389362283051,0.9136148262768984,-2.2769595682621,4.9443894904106855,3.579523079097271,1.8100747093558311,-0.074804937466979,-3.8105404656380415,2.028419440612197,0.4073029942810535
12,4.20894231647253,-1.0372490715235472,-1.8612170591950417,1.3242576643824575,-3.6167082097381353,3.6941746342927217,-0.5754274502396584,2.2602595575153828,-0.03677056171,-4.637771435081959,-2.8221520502120256,0.7867374364286661,0.3269378468394279,-1.2844915222376585,-1.9239143934100864
14,-3.2229698169976477,-1.5285002999007702,1.8423404917120931,-2.447130475193262,3.6818512063473454,-2.285756664350629,-1.4963740203529596,1.1303976364433763,-1.4682543370872736,-2.1396713238209486,-4.308147486299276,-1.6357403062283993,1.4356211200356483,2.6732725743204355,2.062608990818262
16,2.2591402288526297,-3.844964867457748,4.463551929220557,-2.960090870037675,-0.7451455947011709,3.967045908793807,-3.8763144239783287,-3.457268066704273,0.8038220833986998,3.843962838873267,4.226617850363255,2.8008161950856447,3.9404412265867,0.6411388050764799,-2.779164258390665
18,-1.7340058274567127,-4.214662862941623,0.1248955447226762,-0.6064289528876543,-3.0934608448296785,1.4050268568098545,1.5355244744569063,-3.1753586512058973,-2.6198499090969563,4.726595422253013,-0.1235224772244691,-2.427732003852725,1.2228767480701208,-2.4404336512088776,-4.672878887504339
27,-3.854825925081968,4.315572632476687,2.1349036134779453,0.5828158836811781,1.0924618691205978,2.495895959436893,-0.058220699429512,3.917129160836339,0.2930685319006443,4.146099453791976,2.197436168789864,-3.73735778965056,1.776684122160077,-0.578197194263339,3.18904422223568
28,4.919678047299385,-4.8996631149202585,-2.8140038903802638,-1.9382406398653984,-1.9273306149989369,-1.6572086326777935,0.962814250960946,-4.055453697219491,-4.761324319988489,-2.7824752870947123,-3.678110921755433,2.9060258623212576,-2.6821815595030785,1.162451421841979,-4.162353174760938
29,3.577163117006421,3.27485304325819,-2.115950342267752,-0.6898014899343252,-0.9815376065671444,-3.592043723911047,-1.6223443020135164,2.5554984528571367,1.3632247783243656,1.655190642923117,1.1803813371807337,3.840512819588184,0.0740524847060442,4.150506192818284,-3.2883712369948626
30,-2.6874049101024866,-2.529747784137726,2.832871312275529,1.8306447379291055,2.012004861608148,3.066008947789669,1.8872608430683613,-2.616753885522485,-3.614111188799143,-0.2843757905066013,-4.701919127255678,-4.671767316758633,-4.070904143154621,-4.738727705553174,4.336466044187546
31,-1.905025010928512,0.8827798720449209,-4.19047630392015,-3.937137797474861,3.2987363636493683,0.1942924223840236,-4.257393777370453,-0.199293615296483,-0.7769298739731312,-4.960662536323071,-1.1056228075176475,-0.4781713057309389,2.569141816347837,2.432638807222247,1.5537543501704931
32,1.859685806557536,-0.216906713321805,0.855733398348093,3.583919992670417,-4.954206692054868,-0.6812886893749237,4.575982773676515,0.2558191213756799,4.27746282890439,3.277421481907368,4.771127253770828,1.0138642322272062,-1.5660834405571222,-1.7690960224717855,-1.1296764388680458
33,1.6257565934211016,3.7446928583085537,3.3044166956096888,0.9312038030475378,1.5258372109383345,-1.7266743164509537,-4.988068779930472,1.4446107856929302,-2.740800343453884,-4.142373725771904,2.0695598237216477,-1.808099504560232,3.06062881834805,4.2395558301359415,-2.984900204464793
36,3.655761582776904,-0.3721134271472692,-4.6613924112170935,-3.662339216098189,2.5385685451328754,-4.012429201975465,1.3715872447937727,3.8715130276978016,-0.3632900491356849,-0.7694864831864834,3.1604964938014746,-3.356450302526355,-4.049082035198808,-1.6994339879602194,-0.1825037412345409
37,4.842028524726629,1.5330241061747074,-0.3695930354297161,-4.9205562099814415,4.0836606454104185,-0.9057073388248682,-0.7106029149144888,-2.720678895711899,3.214271366596222,4.954628897830844,-0.6628038641065359,-4.9159360863268375,1.3630193285644054,-3.594296658411622,-2.267570998519659
