id,x0,x1,x2,x3,x4,SEA,Intrusion,Penalized SEA
1,-0.40202987,-4.82944886,-3.75727373,-4.15718364,-4.41241803,25937.79502799414,113.0218,5302.18
2,0.79510958,-1.01531528,3.72889752,2.8257733,-0.39217649,8930.63125914359,61.5228,152.27999999999966
3,-1.748713,-0.81079693,1.80608765,4.34255613,-3.14791931,14920.726495595763,97.96294,3796.294
4,1.78500642,-3.95896316,-2.76803235,1.24738826,-2.26517148,13863.706277509526,96.93572,3693.572
5,-4.46739617,1.74876982,2.3587415,-2.41283782,-3.8384599,19073.31313814761,104.2942,4429.42
6,-2.74703327,0.4150696,-1.31609232,3.09696659,-2.45581168,13688.85460024658,98.82179,3882.178999999999
7,1.03500685,1.3260054,1.34075068,4.07950188,-1.8688397,10491.995599600352,81.74702,2174.7020000000007
8,3.82993124,3.72299664,2.10984341,4.77210155,4.96644178,4324.986528016477,25.49633,-4324.986528016477
9,-4.10267183,4.85524703,0.61705336,3.3760551,-2.55081839,12341.30610917446,90.99357,3099.3570000000004
10,3.10621315,3.42924532,-4.55891137,4.60302656,-4.55027055,17090.311873860122,110.2468,5024.679999999999
11,4.96450922,3.50700165,4.41063681,-3.49793117,-4.90384825,18129.07725056313,110.9523,5095.23
12,-1.09641166,-4.08485566,3.86105834,0.49082008,2.27792276,7807.382433095234,40.60219,-7807.382433095234
13,1.83162962,-0.4854381,-1.43455267,-4.75465536,2.98539202,6659.322917566283,42.5896,-6659.322917566283
14,3.60240498,-1.33076541,-0.91480447,2.47453602,3.8690097,5701.391439427746,31.43002,-5701.391439427746
15,3.45018151,-1.73311694,-1.49690757,0.16623256,-4.64218239,20855.996011922754,109.5764,4957.64
16,-2.37178805,-3.00835132,1.69779629,-1.53153025,-1.49642613,13321.296840231063,87.08881,2708.8809999999994
17,0.42181932,-2.19310511,0.74592252,-1.77736056,-2.96775652,15451.998019001929,102.2244,4222.4400000000005
18,3.56378716,-2.85353266,-1.25301946,-3.78947296,2.84591622,6846.15752877179,42.68041,-6846.15752877179
19,2.25640978,2.47239258,1.06813628,-1.89599492,-2.46162706,11577.178055084025,94.58401,3458.4010000000007
20,3.38057351,3.80845981,0.30599094,2.86986769,-0.95152539,8285.455162205604,63.075,307.5000000000003
21,4.64883553,-4.22622532,-1.69847873,-4.31556149,0.35383929,8989.830943650204,62.77217,277.21700000000027
22,-3.36406092,-4.67536466,-0.06548102,4.81251302,-4.46934,24555.73897367412,107.752,4775.2
23,0.87747749,3.17818447,-2.36662146,2.51121926,-1.20328898,9473.458735451715,82.1062,2210.62
24,0.74778034,3.99576395,-3.49579815,-3.65367796,-0.42741406,8775.528854635095,75.82523,1582.5230000000006
25,3.62576186,-2.85910689,1.66010038,-4.71643239,2.23169193,6991.669962200304,42.02928,-6991.669962200304
26,-2.13616395,-2.59517187,-0.82639845,3.19607724,3.12839931,7385.141429505426,34.51508,-7385.141429505426
27,-1.5050503,1.8594062,4.1349331,0.36210173,-0.55441684,9238.78450944186,63.42488,342.48800000000017
28,-1.37049764,-4.3190362,-1.44880011,3.21538137,-2.61234818,15854.950318386209,97.08435,3708.435
29,3.54970212,-3.98072647,-0.42465053,3.84986117,4.04800755,5939.318525454899,29.57092,-5939.318525454899
30,-3.86013566,0.36824634,4.67007171,-0.55581637,-2.85324792,14927.118171277578,96.71817,3671.817
31,3.98546518,1.28165759,-3.00065201,1.05039152,-0.40618052,8389.690633857566,67.32676,732.6759999999992
32,-3.68687537,2.75040534,0.08069168,-3.67032706,-4.97097786,25469.93095467267,111.3139,5131.39
33,1.97888783,-3.59630712,-4.47223175,-1.42807325,1.07198903,8914.889892602574,57.0946,-8914.889892602574
34,-3.60088178,-4.04963672,1.93409475,1.44263694,4.94462712,6917.666951754907,28.82781,-6917.666951754907
35,4.14069519,-3.36558524,-1.85630115,1.08242708,4.92937308,5597.025408330649,30.80071,-5597.025408330649
36,-1.10719561,-3.28523873,1.53537108,-0.85374244,-2.65828109,15559.53416894676,99.5767,3957.67
37,2.86294112,-4.26028046,-3.70914984,1.91095549,-2.44297424,13917.571416153827,98.41911,3841.911000000001
38,2.24695356,0.76400714,-0.80493489,2.28962013,-0.37235474,8667.843710689378,64.81187,481.1869999999999
39,-1.70781358,-2.96684352,4.16052713,1.20192649,-0.19563068,9994.080232970333,61.9475,194.7499999999998
40,-3.99243147,3.26753229,4.36533551,0.77283007,3.84343725,5953.191694358339,29.14045,-5953.191694358339
41,-0.8168113,3.28010423,-2.93030017,4.53245854,3.01221227,5936.631005130951,35.27035,-5936.631005130951
42,-3.63942833,2.08625647,3.70051145,-4.21231136,-0.58375133,10243.575831853412,72.26238,1226.2379999999994
43,3.92417074,2.99433479,-3.53082646,3.83416443,0.21048733,7231.064596650447,56.51004,-7231.064596650447
44,2.4296618,2.39063037,1.37881258,-4.36305955,0.9909265,7165.992797548762,49.5875,-7165.992797548762
45,2.7669343,-0.30266676,2.79714371,0.24896222,0.99683311,7327.997512183904,47.58661,-7327.997512183904
46,2.41364233,2.82716061,-1.14409944,4.4341756,1.2909829,6548.124331564914,43.2341,-6548.124331564914
47,-4.97993653,0.29809694,2.12802108,-3.60456032,4.70632055,6798.001284181794,32.52065,-6798.001284181794
48,1.38835032,0.37743934,3.22699571,-1.83208878,-2.08861314,11468.386688449496,89.13059,2913.059
49,-4.91995003,-1.36818914,-1.24372234,2.74797118,4.32752228,7043.995281072987,32.39212,-7043.995281072987
50,3.96437293,-2.15468016,-3.69668543,3.86924765,2.93794106,6271.60846282133,35.25444,-6271.60846282133
51,-2.76605167,4.44744492,2.02914432,0.57709204,-0.00948565,8501.73955786497,56.0706,-8501.73955786497
52,-0.42234574,-0.72203576,0.31411877,0.78849943,0.73700512,8601.264138954693,58.71049,-8601.264138954693
53,-3.31724174,-1.04490268,2.27658507,1.55806554,-1.33011931,11949.685345138838,76.84116,1684.1160000000002
54,-3.05226507,-2.21526765,-0.0219877,0.0857827,-3.81685937,20733.724402767257,105.3102,4531.02
55,-3.67463415,1.07351333,-0.14067843,0.26321408,3.45437641,6941.987425592337,34.33115,-6941.987425592337
56,-2.38542035,-1.79852724,4.88668607,-2.32031325,-4.88337076,25163.56144442897,111.4475,5144.750000000001
57,0.16165977,1.00977394,-0.17747421,4.96722512,0.55329384,7773.539693292751,57.2077,-7773.539693292751
58,-1.73950627,-3.18442483,-4.24367422,-3.13418299,2.9716648,8426.345255998005,48.72478,-8426.345255998005
59,-4.90281912,4.24563655,-1.67221544,1.28181118,3.19437116,6610.311435211557,36.41008,-6610.311435211557
60,2.1071395,4.05839623,1.7093363,-2.30909017,-2.219183,10643.96740121913,91.46851,3146.851
61,-2.28681094,4.58004948,1.3656643,0.6844494,-0.51533575,8968.260136976043,60.8406,84.0600000000002
62,0.95337784,-2.27200003,1.54872566,-2.90326841,-2.18753131,13119.041546856552,96.51976,3651.976000000001
63,-1.45670873,-0.5871553,0.17872305,-2.62090371,2.91994316,7335.278653224075,39.44352,-7335.278653224075
64,-4.50307513,3.32338532,-1.80155125,4.0003258,-3.99079346,17753.440564680735,107.5905,4759.05
65,4.14623296,4.63237004,-0.79740569,-3.64048457,1.06216742,6497.865245669016,49.30546,-6497.865245669016
66,-0.25699558,2.84396967,-0.34983326,-1.50231502,4.79582879,5406.024743454449,31.524,-5406.024743454449
67,2.33522043,3.01152148,-3.14251578,4.10172738,-2.40953905,10954.650651921458,97.10313,3710.312999999999
68,-3.00380227,-4.27364033,-3.06685738,4.58641288,-4.05820337,22369.708148933605,109.1105,4911.05
69,4.89168742,4.28019493,-0.4051653,0.75153802,-1.84967648,9249.283282929508,84.43902,2443.902
70,0.46438075,3.82369378,-0.20569121,3.54360237,3.09782841,5630.350555110333,32.43229,-5630.350555110333
71,4.23755813,3.2302564,-3.31907922,-3.34582295,1.77143121,6300.200444585323,50.17317,-6300.200444585323
72,-0.13015501,-4.30491111,-4.58049041,-1.296422,3.80736907,7589.231063856751,40.30339,-7589.231063856751
73,-1.05374848,0.42937694,3.40865286,1.40081669,-2.16757546,12059.76357069612,87.42994,2742.994
74,-0.68940163,-0.07329189,1.3152064,0.03248086,-4.93548318,23939.50161426913,111.5377,5153.77
75,1.75441283,-1.09562832,-4.33315201,-1.23651943,-1.79319769,12014.800429457026,95.47808,3547.8080000000004
76,-0.01451596,-0.54068277,2.87892623,-2.88422498,-2.91344369,14399.18304531753,101.9992,4199.92
77,3.99696697,-4.13104714,3.10501405,-4.31118112,3.58499883,6160.133867664296,35.97614,-6160.133867664296
78,4.85738662,-0.59601968,0.03098699,-1.02288944,2.40079557,6279.755118897623,38.11282,-6279.755118897623
79,4.08404317,3.21208588,1.22525127,-0.28990441,-1.76364114,9513.187416401175,80.88936,2088.936
80,-1.56672453,-1.90374572,1.37494475,2.31658392,-0.25108168,10040.890896213656,60.72046,72.04600000000028
81,4.37044345,-2.93895533,0.25319563,-0.42544296,-4.65926981,20846.26950714765,109.4397,4943.97
82,-3.82538212,-0.09744365,-4.54464381,3.76148229,-2.0108857,13310.641713534536,93.7018,3370.1800000000007
83,-1.80762728,-1.13854395,-1.51403774,-0.93301022,-1.6861216,13092.002315132868,90.5135,3051.3499999999995
84,1.07465247,-4.56615553,-1.86564469,-1.46118855,4.41892743,6862.266154150207,35.44827,-6862.266154150207
85,0.41266636,2.91909453,0.59505743,3.04363982,-4.59991,18697.967214792567,108.8995,4889.950000000001
86,-4.9845021,-3.7389491,-1.69165821,-1.15623088,3.87376192,8758.287148854695,37.74229,-8758.287148854695
87,-2.46087268,-3.92214711,4.29464621,-0.71925592,1.58182852,8769.744155637647,50.39514,-8769.744155637647
88,0.89318403,-0.19219832,1.1551554,-1.66812487,-2.15258895,12272.908471041175,92.21059,3221.059
89,-4.36665682,-3.14815308,-1.9624651,-0.36945638,4.2740208,7982.577547632864,35.19785,-7982.577547632864
90,-4.81589495,-3.79725004,-0.50517566,-2.96660935,-2.39190527,18475.39976751807,100.9377,4093.77
91,2.29611183,4.60439908,3.71629084,-4.20760658,4.36491222,4831.602039534076,30.64236,-4831.602039534076
92,-2.75465714,1.78302181,-2.56341599,-1.78822661,0.91025031,8811.245958623962,56.09,-8811.245958623962
93,4.32679273,-3.45613462,3.78356571,-0.7657368,-3.32178399,14394.589034828226,99.6845,3968.45
94,3.67446957,-0.88035854,-1.38702238,-2.52410548,2.68794595,6503.292607544493,40.95764,-6503.292607544493
95,-2.57499869,2.06403026,-1.1584324,-4.27586517,-0.42182615,10239.21152899634,78.19699,1819.699
96,2.72421716,-1.51048519,-4.15720746,-1.43931033,2.78784074,6821.066129406427,43.18822,-6821.066129406427
97,3.63880246,1.17933492,4.25016784,-4.36883371,-1.87738928,10119.101592801588,92.29621,3229.621
98,2.84467582,2.28575955,-1.63714071,1.01945732,0.48318523,7491.034461502282,55.72692,-7491.034461502282
99,3.85175585,-0.52896488,-2.58574069,2.65224815,3.03226496,6006.681810682722,34.9712,-6006.681810682722
100,0.04408421,1.47419784,1.35215814,3.15691333,-1.28632436,9917.534441390526,73.31047,1331.0469999999996
101,-4.08874557,-0.44462221,4.92971443,-1.85219201,-1.14059239,11685.847462778052,74.47085,1447.0849999999998
102,-2.33204569,-3.08118052,0.54487554,4.39392305,-3.02729416,16115.883691564615,97.90621,3790.621
103,-0.06011709,2.77315814,3.8473481,2.3986383,-4.85526816,19987.96537168743,110.5254,5052.540000000001
104,2.56532436,-2.04566519,2.73260633,4.45375269,2.26015853,6453.54370221615,35.91788,-6453.54370221615
105,0.28098834,3.33341086,4.67448309,0.54044724,-1.40809389,9481.953614438182,72.68095,1268.0949999999996
106,-3.97689925,2.20375281,2.13681439,-3.11173876,3.14080263,7007.661153987595,36.89141,-7007.661153987595
107,1.64424689,-0.2552644,2.79098621,3.1285853,-3.71548729,15290.847151238302,103.7942,4379.42
108,-2.49632846,-3.20170077,-4.92643898,-0.75617289,2.21649617,9130.06547747139,48.83554,-9130.06547747139
109,3.04317411,0.84741269,4.58515148,4.06278677,-1.0868537,8631.155613464098,67.52992,752.9920000000004
110,-1.8796306,1.03671964,-3.93612783,4.85572694,-1.10358014,10350.220451669,84.69722,2469.722
111,-4.52787881,0.21130615,3.90598463,-3.08868766,3.96291692,6888.253748008346,32.48102,-6888.253748008346
112,1.82128653,-4.14978291,-0.71722773,-0.1427941,4.85709616,6210.036251447072,31.22442,-6210.036251447072
113,-1.41735979,-0.972709,-4.25018266,1.53504016,-0.1848637,10213.8430428622,71.19527,1119.5269999999994
114,-1.8953604,-4.72929053,-0.00306246,3.18487056,-3.31286149,18407.00589938132,100.3029,4030.29
115,-0.17815972,-1.5703952,3.76715925,4.23579169,-3.36293045,14870.394689748822,98.71276,3871.276
116,0.93038632,-4.41069821,1.60375366,2.19792554,3.61198818,6690.181970709355,31.61265,-6690.181970709355
117,4.55831377,3.37228458,1.97379824,-2.55820317,-1.02326072,8408.362777727767,71.727,1172.7000000000005
118,-4.96771209,-2.16400861,-0.32505687,2.13832795,-4.24177713,23708.407428800503,106.9612,4696.120000000001
119,3.46229317,0.69561869,0.8550708,-0.00764732,2.28557922,6283.359501343978,36.97603,-6283.359501343978
120,-3.96645033,1.59213194,-2.08109846,3.01056575,-2.71672105,14384.981397021396,101.8284,4182.84
121,2.15861208,2.87816519,4.49492685,-3.05321102,1.94402268,6208.886641303208,39.32944,-6208.886641303208
122,4.12859878,4.90456192,-4.13986335,-4.76898591,1.53822398,6210.416335434481,52.4133,-6210.416335434481
123,-0.45077784,-3.75255865,-4.26550055,-3.75116125,2.94880112,8231.292268644222,49.9996,-8231.292268644222
124,3.19572366,0.79520604,4.31097344,1.75188142,-3.29608135,12980.253468242903,98.31828,3831.828
125,-4.6889867,4.03957492,-2.00959919,-2.75746125,-3.65401017,17844.980608008183,108.3607,4836.07
126,4.27112017,-1.17706954,-0.62440153,-4.65576842,-1.53357812,10603.780075408758,90.50766,3050.766
127,-0.10537375,2.56290433,1.33381857,-4.38415425,2.0714218,6865.163937978978,42.58106,-6865.163937978978
128,-1.42786062,1.49000704,-1.59060725,-4.38096719,0.50965521,8975.68450739227,63.99464999999999,399.4649999999993
129,0.92235203,-4.28018284,0.93820205,2.33478313,2.47446452,7458.072935548761,35.61927,-7458.072935548761
130,4.31218024,-4.69594193,-2.9418647,3.72432214,0.47440086,8643.028272770704,53.61386,-8643.028272770704
131,-4.07393972,0.73010811,-2.10795022,4.33038785,-1.15912937,11175.24809701683,85.79833,2579.8330000000005
132,4.05426157,-4.6248924,3.57063551,-0.27792261,-2.82973129,13519.027519938938,94.27444,3427.444
133,-2.70982482,3.71793,3.17655213,-4.32679425,-4.64940176,20994.652400501094,110.9287,5092.870000000001
134,4.29748616,-0.62098565,2.84246568,-4.49296111,1.55058065,6802.41452779835,43.73432,-6802.41452779835
135,4.39776681,2.80874575,-0.69378754,2.67573273,-0.73894709,8118.736992711218,63.63063,363.0629999999997
136,-4.80518535,1.55326611,3.24740774,2.68506373,1.41887789,7892.386109059785,46.20248,-7892.386109059785
137,-1.95042348,-2.9976542,1.00775732,-1.16331702,0.55005297,10075.650898604408,59.6601,-10075.650898604408
138,1.96461895,-3.11470243,4.70534303,-4.66859055,3.36406773,6330.227692208886,36.22179,-6330.227692208886
139,2.67385964,2.89139834,2.42962923,0.05728499,2.87505875,5641.916402162942,33.05004,-5641.916402162942
140,-0.50719485,-2.92623594,-4.31012399,4.03775485,1.93300022,8030.353097434067,44.84397,-8030.353097434067
141,-4.33441067,-1.05070688,-0.35786874,1.93785184,4.69481836,6696.466413784934,30.58323,-6696.466413784934
142,0.0028333,-3.6150714,-3.99683675,-4.52322411,-2.2833761,15368.11211859614,103.9172,4391.719999999999
143,-4.20176191,-2.76863494,-4.41104087,2.45222223,-2.11510646,15572.416442633066,98.23226,3823.226
144,0.62186097,-2.41626294,1.7410023,-3.56162697,0.68240465,8935.857391919899,55.89625,-8935.857391919899
145,-2.07576432,-0.75861612,-2.77995644,1.09819307,-3.01525687,16198.228839483898,103.532,4353.2
146,1.59311332,3.98904689,-4.69900807,1.77052224,-0.93109648,8863.674240336532,79.48198,1948.1979999999996
147,3.16681287,4.66600173,4.68707438,-0.56055013,4.90399395,4413.763502157235,26.53965,-4413.763502157235
148,0.58096341,-2.74045602,3.6495614,3.31868621,-3.99592092,17644.14414817218,104.8475,4484.75
149,2.58762362,3.89073914,-3.73213266,-3.23565013,4.24046122,5175.555690635088,37.55194,-5175.555690635088
150,0.83519454,-3.58425232,0.8342994,-2.57863345,-4.22354798,21219.975189758075,109.2178,4921.78
151,4.36221825,-0.95355163,-3.3711533,-4.19542997,4.34593077,5614.579870166897,38.98445,-5614.579870166897
152,-2.16289354,-0.00071478,-1.7497978,3.05353621,-3.39237655,16464.04720824509,106.0098,4600.98
153,4.72538385,1.6926109,-0.37544774,3.11482188,-2.84196461,11562.148441137797,90.79389,3079.3890000000006
154,-4.58738213,3.62786153,1.47249215,2.81873713,-0.9871142,10096.352402018589,69.57867,957.8670000000002
155,-2.05394298,-1.30509718,2.67191216,-3.87300932,-0.70348003,11100.958845746254,79.44532,1944.5319999999997
156,3.14760806,4.37822634,-4.39484826,-3.6781001,2.05799509,6126.9314324205,50.21204,-6126.9314324205
157,2.38797643,0.02551003,2.29745964,-1.92118244,2.57443321,6387.772082945141,36.35536,-6387.772082945141
158,4.21651384,-3.16329515,1.18170085,-4.17193091,4.14909475,5871.329658877613,33.74069,-5871.329658877613
159,-1.90772527,-4.0732308,-1.08678031,0.09708065,0.85677565,10253.783085013774,60.79615,79.61499999999972
160,0.62977839,-0.22740884,3.70423406,1.58736518,0.27125661,8219.373829854063,54.53224,-8219.373829854063
161,-1.53556566,-2.72710429,-3.09920738,-3.57896757,3.02220852,8150.018552050307,47.6032,-8150.018552050307
162,-2.09899839,3.00574441,-3.07862257,-0.96089772,0.89329468,8258.514253776932,54.47596,-8258.514253776932
163,1.90696105,-2.63350087,-1.09720983,-1.70730479,-4.40219871,21248.23822054072,110.9371,5093.71
164,1.23712254,-1.58313259,-3.10600118,-1.97681896,-4.06487066,19530.13678843121,109.293,4929.300000000001
165,2.38014906,4.14796953,3.28808783,2.09409207,2.5544863,5530.088628158108,31.396140000000003,-5530.088628158108
166,1.3429948,-0.65840859,2.23802497,-2.86024413,-1.94741668,11758.829769539769,93.91029,3391.0290000000005
167,-4.73160622,-0.94392538,3.14409657,0.5985295,0.45748449,9846.310065056969,53.26289,-9846.310065056969
168,2.81223391,0.10224085,-4.88613804,-0.30165024,-0.48807252,9205.766135941069,76.82704,1682.7039999999995
169,2.78859774,-4.19882438,1.57903423,2.25807926,-3.5820705,16419.173543223722,102.834,4283.400000000001
