id,x0,x1,x2,x3,x4,SEA,Intrusion,Penalized SEA
1,-2.96632252,-3.30013988,-2.4650474,1.58434245,2.6900636,8491.515529378501,39.94461,-8491.515529378501
2,4.42676993,2.60528613,-3.8461797,1.60682106,3.66236967,5205.006229616601,34.19868,-5205.006229616601
3,-0.68121534,3.68222312,-4.4807612,-2.72961796,-4.46516922,19638.461112269884,112.2824,5228.24
4,-3.27933693,-1.0870773,-3.06803627,-0.80924259,2.00649353,8790.093887320143,47.82877,-8790.093887320143
5,-1.52710999,-0.91465942,-2.13866299,4.25762803,2.39843952,7280.461597706575,39.76028,-7280.461597706575
6,-2.85787199,1.72345286,-3.66343294,-1.17883653,-2.53832141,14386.415922268088,102.57,4256.999999999999
7,-3.37274983,-1.32760232,0.3365776,-3.69926804,1.6794327,9126.482151485496,51.0233,-9126.482151485496
8,3.89600544,-0.83075461,-1.11486666,3.66803823,-1.99489905,10851.88132090254,82.00841,2200.841
9,-4.17613892,-3.87610104,-0.38185347,0.82102247,1.29074204,10314.441053559349,53.85889,-10314.441053559349
10,-0.59108976,-3.35380642,-4.75805556,-0.41814277,1.87319774,8815.432218209147,50.1029,-8815.432218209147
11,-1.93903489,-2.80864444,4.98672155,-4.35794755,-1.49864689,12386.58547588084,93.02256,3302.256
12,4.67808472,-3.03770316,2.76952815,-3.59709936,1.37901788,7277.837422233122,46.6478,-7277.837422233122
13,4.2293196,2.34576577,-4.74141919,4.11714069,0.33385817,7183.113584852582,53.80231,-7183.113584852582
14,3.975745,1.97596019,-3.58178983,3.91508748,-4.94454937,19746.944992294702,112.0935,5209.35
15,2.63641945,-4.24146464,4.70689229,3.77586924,1.10310054,7453.241440024994,48.69535,-7453.241440024994
16,4.35003191,-2.63844533,1.707018,-0.97454891,2.5842361,6484.352973240144,36.58252,-6484.352973240144
17,1.03392657,1.66917574,4.54849433,2.3547287,3.44784538,5495.472762784905,29.68002,-5495.472762784905
18,-3.86716276,3.82042101,-2.38410505,-3.89942987,4.56218167,6138.048736634074,37.84072,-6138.048736634074
19,0.00226555,-0.7532176,4.75916329,-2.11677138,-1.29679989,10625.281071644356,82.0452,2204.5199999999995
20,4.92595726,4.8262976,-1.50673904,-3.21437008,-4.87972108,18287.929075702457,110.6099,5060.99
21,3.91609877,-0.13084144,-4.11575938,-2.76896188,0.5563067,7986.053473309552,60.22147,22.14699999999965
22,-0.73512599,-2.90146207,0.13285349,2.5081268,-3.19664048,16478.72598519989,98.60023,3860.023
23,4.91978016,-1.28673181,0.45231313,-3.97845866,2.01349923,6676.176031594789,44.264,-6676.176031594789
24,3.3400293,0.76291876,-2.94308655,1.86051238,-4.42134682,18124.001538214092,108.2199,4821.99
25,-3.3610515,-4.07457941,3.93060889,3.47676318,4.83001242,6370.605144445277,28.19261,-6370.605144445277
26,0.81842629,0.63530822,2.34030433,1.62213178,-0.18598106,8616.781519674778,58.18117,-8616.781519674778
27,2.94820344,2.10438288,-2.7833617,-3.71445717,-3.39975265,14233.897394870037,104.0057,4400.570000000001
28,2.88899731,2.17518827,1.03383343,-2.9227669,-1.09185888,9247.705827062526,77.86103,1786.103
29,-4.98122767,-3.69922038,-1.23015263,2.66530315,0.58308593,11071.583363268066,59.02615,-11071.583363268066
30,0.12179704,-0.05135364,-2.14999361,-2.33595307,2.90908859,6975.085901118026,41.85036,-6975.085901118026
31,3.70107652,0.13951841,3.17359867,4.68278157,-3.15288804,12424.490360149675,97.41801,3741.801
32,-4.65798799,-3.1979452,3.32666612,2.19122601,-2.36309535,15233.50968982192,90.48241,3048.241
33,-0.05955976,2.25946267,-2.59262931,-3.56713685,3.95347132,5995.92888332569,39.28177,-5995.92888332569
34,2.47998989,0.49791782,-1.03851115,-0.02856554,-0.04644204,8530.042451181533,68.03461,803.461
35,2.93427186,-3.57876716,2.30733696,-3.18878789,-0.14670842,9358.870081004148,70.23884,1023.8839999999996
36,-0.89261922,-4.67307737,-3.92379461,0.53279707,-3.01470064,18232.96550502941,104.4881,4448.81
37,3.11002873,-1.95947101,-3.34382593,-1.30611996,-1.40605301,11118.706011260936,82.80083,2280.0830000000005
38,-3.03285927,2.43746962,2.80965353,-1.45636603,-1.44988919,11207.078032884005,78.20193,1820.1930000000004
39,-3.69467183,-4.63154056,-3.80535384,-2.3659015,2.7724838,9835.396902614058,49.72571,-9835.396902614058
40,-3.30036942,1.51779503,-0.90008134,1.20378691,-3.52943179,17100.142558960906,102.704,4270.4
41,1.84159489,-2.97267776,-0.28114028,-0.58064288,4.2905182,6243.650182916878,32.67781,-6243.650182916878
42,-0.07958205,4.07025809,1.53334677,4.94648594,3.50434088,5286.522299088886,30.34737,-5286.522299088886
43,0.17481503,-4.71799205,1.81212681,-0.33618072,-0.73470465,11342.00499691962,73.70416,1370.4160000000002
44,-2.52991341,0.32519968,4.85787834,-2.81212237,-0.17508781,9609.578996530883,68.89675,889.6749999999997
45,-4.47760415,-1.25454187,4.07352899,-2.22837823,-0.03539651,10680.301896028988,66.42831,642.8309999999997
46,0.58479023,0.37136112,0.6138003,4.24072526,-4.97672657,22037.261790989447,110.8415,5084.15
47,3.26389323,-2.03720745,-3.40327776,1.90560912,-0.64709693,9678.966201721534,70.22703,1022.703
48,-3.10884109,2.71849301,3.82359917,0.73791577,4.81683356,5496.1183156957895,27.37835,-5496.1183156957895
49,1.12005566,4.89469257,0.27204486,-1.13641318,-4.83943587,19542.68656588292,109.8292,4982.92
50,-2.03655633,-1.06714824,1.84833642,-0.97800889,4.17651048,6573.562601077708,31.76217,-6573.562601077708
51,-0.88401873,0.06219242,-3.52259315,4.76848993,4.570041,5727.068415044185,31.04493,-5727.068415044185
52,1.81470791,3.05535841,0.8763416,3.26254102,3.36524918,5404.385725103855,30.63725,-5404.385725103855
53,-0.45061161,-0.74588418,2.24363108,-2.41605976,2.03603628,7530.782118631392,41.40683,-7530.782118631392
54,-1.02714913,1.7491433,-3.34659624,2.31158931,-2.58464381,13109.394957351666,100.2869,4028.690000000001
55,-2.81343093,-2.60073192,-2.99244635,0.83625688,-0.93759147,12635.337126910112,81.02202,2102.202
56,4.43417469,-1.605279,-1.52805928,3.52101865,-2.88066389,12870.43582539903,94.42443,3442.443
57,0.97089455,-2.95252158,2.11282899,2.84050878,-4.69622838,21939.772775493453,110.1195,5011.95
58,-0.47712224,-2.42023611,-0.25643593,-2.86814827,2.77689471,7685.126353132354,41.17703,-7685.126353132354
59,1.40627984,4.48593214,-3.55855774,-3.00172871,-1.7412396,10242.900090949184,93.08447,3308.447
60,-4.90288832,4.6242887,0.28546973,-1.49182932,-2.48623741,13546.32032531849,93.63218,3363.2180000000008
61,3.29740995,-3.79133662,-0.97153153,-1.06883091,4.00280132,6330.118679210492,34.43102,-6330.118679210492
62,-2.19294751,1.23422487,4.67680676,-0.83272494,0.67607781,8266.953984902115,57.56964,-8266.953984902115
63,-0.983444,3.71275852,-2.62353418,-4.16451997,-4.80876408,21914.49378414149,113.2557,5325.570000000001
64,1.24893537,3.75985228,-0.96531492,2.24666457,-2.76853279,11928.790374416949,91.25091,3125.0910000000003
65,3.14951956,-3.33298642,0.16128441,-4.44213765,0.31757798,9033.452799510347,63.224810000000005,322.4810000000005
66,-3.66756058,-3.52901227,-3.0944994,2.53167377,4.48696771,7406.041899427375,32.98447,-7406.041899427375
67,4.47720893,2.21385339,-4.79293049,2.33110148,-2.201364,10467.50708690008,94.69618,3469.618
68,1.94095639,-4.91506615,1.10760383,-2.39076592,-2.72263554,15184.755251255492,102.1931,4219.31
69,0.28153381,2.0080994,-0.02560937,4.27683421,-2.14813567,11097.48406501863,85.15256,2515.2559999999994
70,-1.56598727,-2.86198559,-0.61377841,-3.09709202,1.56213773,9203.60134759945,51.30791,-9203.60134759945
71,1.29406023,0.52940693,-2.24139672,-4.5137866,-1.70599107,11480.789121898066,95.23983,3523.983
72,-4.65145873,-3.06566778,-0.14413016,1.715055,4.939529,7152.097976225095,30.29579,-7152.097976225095
73,-2.88740017,1.17489216,-3.36902894,-1.68063385,0.70784388,9270.004591738223,59.71724,-9270.004591738223
74,-0.78382476,-4.58507409,3.68279974,-2.07348012,-4.91328803,26612.989551406845,111.5349,5153.49
