id,x0,x1,x2,x3,x4,SEA,Intrusion,Penalized SEA
1,-0.54357528,-0.24061389,0.69784841,-3.54352135,4.05693988,6360.345662865671,35.47083,-6360.345662865671
2,-1.50344348,1.5057576,-4.2869521,-3.09232083,4.40885913,6221.926966465343,39.84729,-6221.926966465343
3,0.13740951,-1.24033721,-4.72487448,3.55065285,-4.32156944,20140.117146035394,110.1815,5018.15
4,-1.3017817,0.18511251,-1.98196436,1.35623062,1.19654851,8264.940534353353,51.52998,-8264.940534353353
5,-2.85708392,-4.80654822,-3.26197661,-3.00377806,-4.08327371,26142.25008536182,111.716,5171.599999999999
6,-2.10120413,1.71363523,2.38931963,0.13668653,-4.81182749,22454.048318017496,110.6395,5063.95
7,2.52187577,-1.99258509,0.29234798,-4.04526696,1.88772067,7440.237082478136,46.72162,-7440.237082478136
8,2.62269244,3.57285595,1.66708983,0.8070605,-2.96844605,11965.482792604307,93.04299,3304.2990000000004
9,0.19642737,1.89988939,3.63517663,1.05002108,0.27447564,7925.009446598348,52.5154,-7925.009446598348
10,-2.88951001,3.05705699,-0.87308153,1.01641674,0.34139101,8685.00909799506,59.25528,-8685.00909799506
11,-3.75345742,0.2103193,-1.50133263,-3.40892468,2.71920336,8062.121582325557,45.01617,-8062.121582325557
12,1.93229287,3.66881411,0.35235051,-4.75224211,2.09774006,6313.840354409466,42.80307,-6313.840354409466
13,-2.20473293,-4.02596368,-1.51879308,-4.93867395,-0.47469185,12733.952941787107,83.66797,2366.797
14,-1.54678043,4.58789656,-0.81865187,3.53259971,3.11666423,5801.706697370383,33.7092,-5801.706697370383
15,1.31469348,2.06592402,1.84126871,-2.55452854,-4.55819438,19163.91641078311,109.7751,4977.509999999999
16,-3.07582904,3.90303335,-1.27314533,0.31467778,-2.75335062,13645.5918478513,99.1852,3918.52
17,2.65699743,2.91826154,4.38807058,-1.00144799,-4.89119448,19240.813950551783,110.4139,5041.389999999999
18,-0.10115367,2.68949601,2.79564706,-0.59583023,4.68067399,5251.53260982756,28.97766,-5251.53260982756
19,4.24087935,1.46489616,-1.9933187,-0.99560767,3.82157057,5391.160253162674,34.46672,-5391.160253162674
20,-3.55355391,2.68696737,-4.18205431,-3.17337277,-2.33738226,13979.62241406374,102.7106,4271.06
21,4.12966922,2.25585856,0.19578224,-3.50492762,-4.03886906,15613.966000576913,106.1967,4619.670000000001
22,-3.92779843,3.17519032,2.5501058,-4.17568236,4.95469009,5835.595822733914,31.33599,-5835.595822733914
23,3.02719109,1.36491488,3.73711664,-3.92683656,1.8260596,6441.454831239876,40.23497,-6441.454831239876
24,4.29620695,4.69506731,-2.77007215,3.97793997,-3.13998029,11514.815889700629,97.72184,3772.184
25,-3.2397981,-2.15789056,-4.54018516,3.52532688,3.92573207,7139.796381672773,34.80993,-7139.796381672773
26,0.04846136,0.55175305,-4.48571972,2.52871158,-0.43472181,9468.455723661946,75.36614,1536.614
